,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
0,2020-11-29 00:00:00,2,367.17,0.33,62.38,29.33,122.07,7.12,7.71,0.23
1,2020-11-29 01:00:00,2,390.53,0.4,61.69,27.18,135.42,7.37,8.09,0.24
2,2020-11-29 02:00:00,2,383.85,0.26,54.15,32.54,127.79,6.68,7.43,0.23
3,2020-11-29 03:00:00,2,373.84,0.16,48.67,38.62,123.98,6.03,6.74,0.23
4,2020-11-29 04:00:00,2,413.9,0.75,61.69,22.71,137.33,9.05,9.84,0.38
5,2020-11-29 05:00:00,2,460.63,7.1,73.34,2.44,143.05,12.98,13.98,0.57
6,2020-11-29 06:00:00,2,447.27,15.2,65.12,0.41,125.89,13.61,14.85,0.64
7,2020-11-29 07:00:00,2,420.57,18.77,58.26,0.35,113.49,16.62,18.17,0.74
8,2020-11-29 08:00:00,3,423.91,22.8,55.52,0.23,111.58,20.64,22.37,0.88
9,2020-11-29 09:00:00,3,423.91,25.03,52.78,1.26,122.07,21.02,22.72,0.91
10,2020-11-29 10:00:00,3,423.91,28.16,58.95,15.74,202.18,10.34,11.3,0.63
11,2020-11-29 11:00:00,2,403.88,29.5,46.61,29.68,192.64,9.25,10.04,0.56
12,2020-11-29 12:00:00,2,413.9,28.61,42.84,41.13,188.83,9.03,9.66,0.43
13,2020-11-29 13:00:00,2,383.85,24.59,40.78,50.78,169.75,8.66,9.2,0.29
14,2020-11-29 14:00:00,2,373.84,22.8,39.41,52.93,162.13,8.4,8.9,0.21
15,2020-11-29 15:00:00,2,350.48,18.55,38.39,54.36,144.96,7.64,8.09,0.15
16,2020-11-29 16:00:00,2,353.81,13.64,45.24,48.64,144.96,7.68,8.11,0.17
17,2020-11-29 17:00:00,2,363.83,6.26,58.95,32.9,150.68,7.71,8.17,0.2
18,2020-11-29 18:00:00,2,360.49,0.92,67.17,20.03,146.87,7.59,8.15,0.21
19,2020-11-29 19:00:00,2,357.15,0.91,66.49,18.77,141.14,7.77,8.38,0.19
20,2020-11-29 20:00:00,2,380.52,1.44,71.97,13.59,156.4,9.04,9.76,0.17
21,2020-11-29 21:00:00,2,423.91,2.99,80.2,6.97,185.01,10.81,11.69,0.14
22,2020-11-29 22:00:00,2,447.27,4.25,82.25,4.38,192.64,11.23,12.25,0.13
23,2020-11-29 23:00:00,3,473.98,7.38,85.0,1.7,215.53,12.24,13.36,0.15
24,2020-11-30 00:00:00,3,547.41,14.08,94.59,0.27,270.84,14.87,16.21,0.21
25,2020-11-30 01:00:00,4,667.57,27.27,111.04,0.04,362.4,19.71,21.48,0.37
26,2020-11-30 02:00:00,4,761.03,42.47,123.38,0.01,442.51,23.74,25.97,0.58
27,2020-11-30 03:00:00,4,807.76,52.3,127.49,0.0,476.84,25.33,27.82,0.72
28,2020-11-30 04:00:00,4,841.14,59.01,131.61,0.0,495.91,26.66,29.33,0.86
29,2020-11-30 05:00:00,4,814.44,56.33,127.49,0.0,476.84,25.74,28.41,0.88
30,2020-11-30 06:00:00,4,727.65,44.7,115.16,0.01,404.36,22.28,24.68,0.78
31,2020-11-30 07:00:00,3,640.87,32.19,104.19,0.07,335.69,19.2,21.22,0.67
32,2020-11-30 08:00:00,3,620.84,28.39,97.33,0.1,312.81,18.46,20.22,0.72
33,2020-11-30 09:00:00,3,634.19,32.63,90.48,1.68,320.44,18.51,20.15,0.87
34,2020-11-30 10:00:00,3,674.25,48.73,74.03,14.31,343.32,19.95,21.68,0.96
35,2020-11-30 11:00:00,4,687.6,67.06,65.12,24.68,370.03,22.3,24.08,0.98
36,2020-11-30 12:00:00,4,714.3,80.47,63.06,31.11,404.36,25.38,27.12,0.89
37,2020-11-30 13:00:00,4,747.68,89.41,63.75,32.9,389.1,32.35,34.52,0.82
38,2020-11-30 14:00:00,4,767.71,95.67,65.12,30.04,354.77,40.61,43.3,0.78
39,2020-11-30 15:00:00,4,767.71,97.45,68.55,25.03,331.88,44.98,47.78,0.74
40,2020-11-30 16:00:00,5,867.84,112.65,84.31,14.31,385.28,54.3,57.17,0.94
41,2020-11-30 17:00:00,5,988.01,130.53,100.08,3.49,450.13,60.62,63.58,1.25
42,2020-11-30 18:00:00,5,1014.71,134.11,106.93,0.02,488.28,58.24,61.15,1.47
43,2020-11-30 19:00:00,5,867.84,108.18,100.08,0.0,434.88,52.93,55.64,1.57
44,2020-11-30 20:00:00,5,647.54,72.42,81.57,0.0,312.81,50.5,53.42,1.63
45,2020-11-30 21:00:00,4,507.36,44.26,71.97,0.03,236.51,44.37,47.59,1.46
46,2020-11-30 22:00:00,4,400.54,20.79,68.55,0.61,173.57,33.71,36.95,1.14
47,2020-11-30 23:00:00,4,380.52,14.98,67.17,0.93,158.31,29.42,32.28,1.06
48,2020-12-01 00:00:00,4,413.9,20.79,67.86,0.28,177.38,28.9,31.41,1.14
49,2020-12-01 01:00:00,4,480.65,33.08,69.92,0.04,186.92,30.82,33.17,1.24
50,2020-12-01 02:00:00,4,440.6,30.85,62.38,0.09,143.05,26.6,28.91,1.08
51,2020-12-01 03:00:00,2,347.14,17.43,50.72,0.71,98.23,17.78,20.03,0.78
52,2020-12-01 04:00:00,2,300.41,9.95,46.61,1.72,84.88,13.39,15.49,0.65
53,2020-12-01 05:00:00,2,307.08,9.5,47.98,1.92,88.69,13.03,14.94,0.64
54,2020-12-01 06:00:00,2,343.8,15.2,52.09,0.81,111.58,15.47,17.33,0.74
55,2020-12-01 07:00:00,4,627.52,72.42,70.6,0.0,331.88,27.86,30.08,1.35
56,2020-12-01 08:00:00,4,794.41,106.39,76.77,0.0,373.84,49.02,51.94,1.95
57,2020-12-01 09:00:00,5,1014.71,150.2,86.37,0.02,457.76,75.19,79.03,2.69
58,2020-12-01 10:00:00,5,1241.68,189.54,98.71,0.17,564.58,93.5,98.05,3.23
59,2020-12-01 11:00:00,5,1508.71,232.46,117.9,0.36,694.28,102.13,106.69,3.67
60,2020-12-01 12:00:00,5,1575.47,225.31,132.98,0.58,770.57,91.72,95.88,3.67
61,2020-12-01 13:00:00,5,1428.6,184.18,131.61,3.49,686.65,79.02,83.19,3.29
62,2020-12-01 14:00:00,5,1348.5,169.87,124.75,3.98,610.35,77.38,81.74,3.14
63,2020-12-01 15:00:00,5,1375.2,184.18,119.27,4.11,633.24,78.69,83.22,3.17
64,2020-12-01 16:00:00,5,1482.01,209.21,115.16,3.84,633.24,89.96,94.85,3.45
65,2020-12-01 17:00:00,5,1655.58,243.19,123.38,1.07,602.72,112.45,118.14,3.83
66,2020-12-01 18:00:00,5,1642.23,227.09,139.83,0.01,495.91,122.5,129.35,3.48
67,2020-12-01 19:00:00,5,1281.74,151.99,141.2,0.0,331.88,103.99,110.7,2.53
68,2020-12-01 20:00:00,5,1161.58,137.69,131.61,0.0,301.36,106.83,113.08,2.5
69,2020-12-01 21:00:00,5,1401.9,189.54,137.09,0.0,392.91,141.8,148.57,3.42
70,2020-12-01 22:00:00,5,1682.28,243.19,148.06,0.0,480.65,175.99,183.37,4.24
71,2020-12-01 23:00:00,5,1682.28,243.19,148.06,0.0,461.58,177.37,184.71,4.18
72,2020-12-02 00:00:00,5,1428.6,182.39,146.69,0.0,389.1,138.1,144.68,3.17
73,2020-12-02 01:00:00,5,1094.82,105.5,146.69,0.0,320.44,87.88,93.5,2.03
74,2020-12-02 02:00:00,5,947.95,79.57,141.2,0.0,278.47,67.33,72.3,1.63
75,2020-12-02 03:00:00,5,988.01,93.88,138.46,0.0,282.29,70.82,75.56,1.77
76,2020-12-02 04:00:00,5,1255.04,141.26,146.69,0.0,347.14,96.73,102.07,2.41
77,2020-12-02 05:00:00,5,1388.55,164.51,152.17,0.0,370.03,107.52,113.33,2.66
78,2020-12-02 06:00:00,5,1255.04,134.11,152.17,0.0,350.95,90.81,96.85,2.25
79,2020-12-02 07:00:00,5,1054.76,88.51,152.17,0.0,343.32,72.65,78.86,1.87
80,2020-12-02 08:00:00,5,974.66,76.89,149.43,0.0,350.95,69.55,75.63,1.85
81,2020-12-02 09:00:00,5,947.95,83.15,139.83,0.7,316.62,69.87,75.6,1.76
82,2020-12-02 10:00:00,5,1108.17,135.9,131.61,6.97,671.39,46.17,49.72,1.35
83,2020-12-02 11:00:00,5,1228.33,168.09,124.75,13.59,656.13,51.48,55.29,1.38
84,2020-12-02 12:00:00,5,1401.9,209.21,127.49,17.35,694.28,60.76,65.03,1.33
85,2020-12-02 13:00:00,4,1041.41,137.69,104.19,25.75,473.02,43.93,47.37,0.56
86,2020-12-02 14:00:00,4,988.01,128.75,100.08,25.03,434.88,44.33,48.09,0.32
87,2020-12-02 15:00:00,4,974.66,125.17,102.82,20.39,427.25,44.18,47.89,0.26
88,2020-12-02 16:00:00,4,1094.82,135.9,122.01,11.98,480.65,49.72,53.46,0.34
89,2020-12-02 17:00:00,5,1161.58,139.48,142.57,2.5,518.8,53.51,57.45,0.4
90,2020-12-02 18:00:00,5,1148.22,134.11,146.69,0.02,503.54,52.95,57.0,0.41
91,2020-12-02 19:00:00,5,988.01,108.18,123.38,0.0,242.23,52.26,56.08,0.53
92,2020-12-02 20:00:00,5,827.79,89.41,98.71,0.0,133.51,56.78,60.72,0.79
93,2020-12-02 21:00:00,5,754.36,84.94,84.31,0.0,148.77,62.24,66.65,1.12
94,2020-12-02 22:00:00,5,634.19,69.74,72.66,0.0,160.22,57.34,62.1,1.24
95,2020-12-02 23:00:00,4,534.06,52.75,65.8,0.0,144.96,46.69,51.1,1.08
96,2020-12-03 00:00:00,4,480.65,40.68,62.38,0.01,125.89,35.07,38.84,0.87
97,2020-12-03 01:00:00,4,447.27,33.08,59.63,0.03,114.44,27.36,30.66,0.72
98,2020-12-03 02:00:00,3,427.25,27.72,57.58,0.05,105.86,22.67,25.57,0.63
99,2020-12-03 03:00:00,2,410.56,23.92,56.21,0.11,100.14,19.93,22.39,0.59
100,2020-12-03 04:00:00,3,417.23,26.15,55.52,0.06,109.67,20.2,22.49,0.64
101,2020-12-03 05:00:00,3,433.92,30.85,54.15,0.04,96.32,21.08,23.35,0.59
102,2020-12-03 06:00:00,3,447.27,34.87,53.47,0.02,73.43,22.16,24.54,0.43
103,2020-12-03 07:00:00,4,514.03,48.73,58.95,0.0,101.09,29.13,32.09,0.43
104,2020-12-03 08:00:00,4,527.38,56.33,55.52,0.0,115.4,41.43,44.77,0.93
105,2020-12-03 09:00:00,5,534.06,60.8,54.15,0.23,154.5,50.36,54.25,1.43
106,2020-12-03 10:00:00,4,480.65,53.2,49.35,5.05,152.59,46.88,50.95,1.39
107,2020-12-03 11:00:00,4,467.3,54.99,43.53,14.48,146.87,43.84,47.63,1.19
108,2020-12-03 12:00:00,4,527.38,67.06,43.53,20.74,123.98,44.55,48.03,0.74
109,2020-12-03 13:00:00,5,1028.06,159.14,87.05,20.56,587.46,52.3,55.82,0.02
110,2020-12-03 14:00:00,5,1228.33,166.3,97.33,20.39,556.95,55.39,59.58,0.0
111,2020-12-03 15:00:00,5,1281.74,162.72,108.3,17.88,541.69,58.18,63.54,0.01
112,2020-12-03 16:00:00,5,1228.33,151.99,120.64,10.28,503.54,59.78,66.84,0.01
113,2020-12-03 17:00:00,4,961.3,105.5,111.04,2.66,377.66,47.25,55.07,0.0
114,2020-12-03 18:00:00,4,667.57,57.22,90.48,0.03,259.4,31.38,38.59,0.01
115,2020-12-03 19:00:00,3,507.36,32.19,78.14,0.03,194.55,23.29,29.17,0.0
116,2020-12-03 20:00:00,3,460.63,20.56,76.77,0.22,167.85,21.08,26.3,0.0
117,2020-12-03 21:00:00,2,433.92,10.51,76.77,1.54,143.05,18.84,23.51,0.01
118,2020-12-03 22:00:00,2,380.52,4.25,68.55,5.45,123.98,15.03,18.93,0.09
119,2020-12-03 23:00:00,2,357.15,2.21,59.63,10.19,120.16,12.48,15.56,0.14
120,2020-12-04 00:00:00,2,343.8,0.89,55.52,18.42,122.07,10.48,13.02,0.16
121,2020-12-04 01:00:00,2,373.84,2.24,65.12,11.8,143.05,10.75,13.43,0.31
122,2020-12-04 02:00:00,2,410.56,7.71,69.92,2.46,169.75,11.59,14.44,0.48
123,2020-12-04 03:00:00,2,433.92,14.19,69.23,0.7,194.55,12.08,14.88,0.58
124,2020-12-04 04:00:00,3,480.65,23.92,71.97,0.14,232.7,13.83,16.69,0.66
125,2020-12-04 05:00:00,3,540.73,35.76,76.08,0.03,274.66,16.09,19.09,0.73
126,2020-12-04 06:00:00,3,607.49,48.73,80.2,0.01,324.25,18.77,21.97,0.83
127,2020-12-04 07:00:00,4,700.95,57.22,80.2,0.0,381.47,21.1,24.16,0.86
128,2020-12-04 08:00:00,4,847.82,66.16,91.85,0.0,461.58,26.4,29.62,0.91
129,2020-12-04 09:00:00,5,1001.36,92.98,104.19,0.17,556.95,35.48,39.28,1.03
130,2020-12-04 10:00:00,5,1014.71,116.23,105.56,4.34,610.35,42.09,46.3,1.12
131,2020-12-04 11:00:00,5,1134.87,151.99,102.82,9.92,694.28,52.19,56.88,1.19
132,2020-12-04 12:00:00,5,1308.44,191.33,104.19,13.05,785.83,67.0,72.48,1.03
133,2020-12-04 13:00:00,5,1482.01,219.94,113.79,11.8,877.38,78.59,85.19,0.64
134,2020-12-04 14:00:00,5,1508.71,219.94,122.01,7.69,885.01,80.55,87.9,0.34
135,2020-12-04 15:00:00,5,1428.6,198.48,124.75,3.0,823.98,75.69,82.96,0.28
136,2020-12-04 16:00:00,5,1321.79,169.87,127.49,0.49,747.68,67.83,74.5,0.37
137,2020-12-04 17:00:00,5,1228.33,148.42,122.01,0.08,663.76,59.4,65.46,0.62
138,2020-12-04 18:00:00,5,1081.47,121.59,108.3,0.0,556.95,50.11,55.51,0.85
139,2020-12-04 19:00:00,4,961.3,102.82,95.96,0.0,488.28,44.14,48.42,1.01
140,2020-12-04 20:00:00,4,907.9,98.35,85.0,0.0,469.21,41.3,44.36,1.16
141,2020-12-04 21:00:00,4,867.84,94.77,78.14,0.0,453.95,38.26,40.49,1.2
142,2020-12-04 22:00:00,4,834.47,90.3,75.4,0.0,438.69,35.98,37.82,1.2
143,2020-12-04 23:00:00,4,834.47,92.98,76.77,0.0,442.51,35.46,36.92,1.24
144,2020-12-05 00:00:00,4,827.79,92.09,78.14,0.0,442.51,32.85,34.01,1.2
145,2020-12-05 01:00:00,3,660.9,54.99,77.46,0.0,328.06,22.49,23.39,0.85
146,2020-12-05 02:00:00,3,607.49,42.47,77.46,0.0,289.92,18.88,19.78,0.74
147,2020-12-05 03:00:00,3,614.17,41.57,80.2,0.0,286.1,18.55,19.5,0.72
148,2020-12-05 04:00:00,3,654.22,46.49,85.68,0.0,270.84,23.33,24.57,0.77
149,2020-12-05 05:00:00,4,680.92,50.52,87.74,0.0,240.33,28.5,30.09,0.82
150,2020-12-05 06:00:00,4,654.22,49.17,87.74,0.0,209.81,30.72,32.49,0.86
151,2020-12-05 07:00:00,4,614.17,46.05,85.68,0.0,185.01,35.17,36.94,0.96
152,2020-12-05 08:00:00,4,587.46,46.49,80.88,0.0,175.48,39.58,41.2,1.09
153,2020-12-05 09:00:00,4,560.76,47.83,74.71,0.12,173.57,41.33,42.76,1.17
154,2020-12-05 10:00:00,4,487.33,38.89,64.43,2.21,152.59,33.17,34.42,1.03
155,2020-12-05 11:00:00,3,427.25,33.08,54.84,5.99,144.96,24.88,25.96,0.86
156,2020-12-05 12:00:00,2,433.92,33.98,53.47,7.51,171.66,19.11,20.09,0.75
157,2020-12-05 13:00:00,3,453.95,32.19,59.63,8.58,215.53,12.59,13.3,0.62
158,2020-12-05 14:00:00,3,453.95,31.29,61.01,8.49,219.35,11.81,12.54,0.6
159,2020-12-05 15:00:00,3,433.92,29.5,59.63,7.06,211.72,11.02,11.68,0.59
160,2020-12-05 16:00:00,3,453.95,33.98,61.69,3.26,228.88,11.98,12.6,0.67
161,2020-12-05 17:00:00,3,487.33,44.7,61.69,0.54,259.4,13.46,14.08,0.8
162,2020-12-05 18:00:00,3,473.98,45.6,58.26,0.02,255.59,13.33,13.96,0.82
163,2020-12-05 19:00:00,3,447.27,42.02,56.21,0.02,238.42,13.34,13.89,0.82
164,2020-12-05 20:00:00,3,480.65,49.17,58.26,0.01,263.21,15.85,16.45,0.93
165,2020-12-05 21:00:00,3,580.79,65.27,66.49,0.0,335.69,20.53,21.51,1.17
166,2020-12-05 22:00:00,4,547.41,57.22,63.75,0.0,282.29,26.44,27.85,1.25
167,2020-12-05 23:00:00,4,453.95,43.36,55.52,0.02,211.72,29.69,31.46,1.28
168,2020-12-06 00:00:00,4,387.19,29.95,52.09,0.1,173.57,25.07,26.75,1.2
169,2020-12-06 01:00:00,2,333.79,17.21,51.41,0.64,143.05,19.29,20.82,1.06
170,2020-12-06 02:00:00,2,290.39,6.54,47.98,3.76,111.58,14.13,15.49,0.88
171,2020-12-06 03:00:00,2,263.69,1.48,41.81,14.48,86.78,10.57,11.75,0.72
172,2020-12-06 04:00:00,2,273.71,0.62,41.47,22.17,76.29,10.23,11.31,0.67
173,2020-12-06 05:00:00,2,310.42,1.29,52.09,15.74,94.41,13.0,14.17,0.76
174,2020-12-06 06:00:00,2,383.85,7.26,67.86,3.53,139.24,19.89,21.36,1.01
175,2020-12-06 07:00:00,4,520.71,30.85,78.14,0.06,204.09,36.82,39.1,1.5
176,2020-12-06 08:00:00,5,647.54,53.64,82.94,0.0,230.79,50.99,53.96,1.87
177,2020-12-06 09:00:00,5,700.95,63.48,85.68,0.2,259.4,51.82,54.96,1.95
178,2020-12-06 10:00:00,4,774.38,76.89,93.22,4.65,396.73,36.5,39.35,1.65
179,2020-12-06 11:00:00,4,714.3,73.31,84.31,15.2,354.77,31.6,34.1,1.36
180,2020-12-06 12:00:00,4,647.54,67.06,72.66,26.46,308.99,27.9,30.08,1.05
181,2020-12-06 13:00:00,4,607.49,63.48,66.49,32.54,293.73,25.55,27.54,0.8
182,2020-12-06 14:00:00,4,614.17,64.37,65.8,31.83,297.55,26.1,28.07,0.69
183,2020-12-06 15:00:00,4,600.82,60.8,65.8,27.54,286.1,25.59,27.46,0.61
184,2020-12-06 16:00:00,4,580.79,53.64,68.55,16.99,259.4,25.85,27.62,0.66
185,2020-12-06 17:00:00,4,554.09,43.81,73.34,4.51,225.07,25.89,27.69,0.81
186,2020-12-06 18:00:00,3,487.33,32.19,69.92,0.11,181.2,23.46,25.38,0.87
187,2020-12-06 19:00:00,3,413.9,21.91,61.69,0.26,131.61,24.53,26.67,0.93
188,2020-12-06 20:00:00,4,433.92,30.85,59.63,0.06,133.51,37.19,39.82,1.25
189,2020-12-06 21:00:00,5,520.71,50.52,61.69,0.0,165.94,56.35,59.59,1.69
190,2020-12-06 22:00:00,5,567.44,61.69,61.69,0.0,190.74,67.22,70.79,1.95
191,2020-12-06 23:00:00,5,507.36,51.41,57.58,0.01,175.48,58.82,62.06,1.76
192,2020-12-07 00:00:00,4,400.54,29.5,54.15,0.15,135.42,38.64,41.14,1.31
193,2020-12-07 01:00:00,3,327.11,12.52,51.41,1.42,111.58,23.45,25.42,0.98
194,2020-12-07 02:00:00,2,297.07,4.86,50.04,5.59,103.95,16.95,18.64,0.84
195,2020-12-07 03:00:00,2,293.73,1.87,49.35,12.7,101.09,14.22,15.76,0.77
196,2020-12-07 04:00:00,2,307.08,1.33,52.78,15.91,109.67,14.25,15.75,0.78
197,2020-12-07 05:00:00,2,323.77,1.47,56.21,15.2,113.49,14.54,15.99,0.77
198,2020-12-07 06:00:00,2,340.46,2.21,60.32,11.8,114.44,15.43,16.85,0.77
199,2020-12-07 07:00:00,3,383.85,9.05,66.49,3.44,125.89,23.28,24.98,0.96
200,2020-12-07 08:00:00,4,460.63,27.72,66.49,0.24,144.96,40.28,42.81,1.43
201,2020-12-07 09:00:00,5,554.09,48.73,67.17,0.16,171.66,57.84,61.36,1.88
202,2020-12-07 10:00:00,5,547.41,52.75,63.06,3.4,171.66,60.55,64.59,1.88
203,2020-12-07 11:00:00,5,580.79,61.69,61.01,8.49,186.92,63.37,67.47,1.92
204,2020-12-07 12:00:00,5,707.63,84.94,67.86,11.09,242.23,76.19,80.7,2.22
205,2020-12-07 13:00:00,5,974.66,119.81,93.22,14.31,518.8,55.04,60.36,2.15
206,2020-12-07 14:00:00,5,1121.52,144.84,97.33,15.91,595.09,60.7,67.67,2.19
207,2020-12-07 15:00:00,5,1188.28,157.36,95.96,13.77,633.24,61.74,69.2,2.03
208,2020-12-07 16:00:00,5,1255.04,168.09,100.08,8.05,648.5,70.9,78.22,2.28
209,2020-12-07 17:00:00,5,1428.6,194.91,111.04,1.74,732.42,94.15,102.15,3.17
210,2020-12-07 18:00:00,5,1441.96,193.12,119.27,0.01,717.16,106.39,115.34,3.55
211,2020-12-07 19:00:00,5,1214.98,144.84,120.64,0.0,549.32,97.59,106.68,2.91
212,2020-12-07 20:00:00,5,988.01,105.5,112.41,0.0,419.62,86.8,95.44,2.44
213,2020-12-07 21:00:00,5,827.79,82.25,101.45,0.0,335.69,77.65,85.6,2.22
214,2020-12-07 22:00:00,5,680.92,61.69,89.11,0.0,263.21,65.83,72.7,1.95
215,2020-12-07 23:00:00,5,614.17,54.99,82.94,0.0,238.42,58.9,64.66,1.82
216,2020-12-08 00:00:00,5,674.25,65.27,86.37,0.0,259.4,59.62,64.63,1.88
217,2020-12-08 01:00:00,5,794.41,80.47,98.71,0.0,297.55,57.13,61.2,1.87
218,2020-12-08 02:00:00,5,854.49,92.98,100.08,0.0,270.84,62.38,66.31,1.93
219,2020-12-08 03:00:00,5,807.76,85.83,94.59,0.0,221.25,58.25,61.92,1.71
220,2020-12-08 04:00:00,5,747.68,76.89,90.48,0.0,207.9,51.53,54.81,1.55
221,2020-12-08 05:00:00,4,667.57,65.27,80.88,0.0,217.44,42.05,44.92,1.44
222,2020-12-08 06:00:00,4,554.09,51.41,69.23,0.01,211.72,33.27,35.84,1.33
223,2020-12-08 07:00:00,4,520.71,50.96,61.69,0.01,221.25,39.89,42.73,1.46
224,2020-12-08 08:00:00,5,627.52,72.42,63.06,0.0,263.21,58.73,62.18,1.87
225,2020-12-08 09:00:00,5,794.41,99.24,71.29,0.13,312.81,74.07,77.83,2.22
226,2020-12-08 10:00:00,5,854.49,109.97,72.66,3.09,362.4,63.98,67.25,2.06
227,2020-12-08 11:00:00,5,847.82,111.76,63.75,7.51,370.03,56.75,59.65,1.93
228,2020-12-08 12:00:00,4,801.09,108.18,54.84,10.37,373.84,48.07,50.61,1.68
229,2020-12-08 13:00:00,4,727.65,89.41,61.01,16.27,404.36,30.61,32.55,0.96
230,2020-12-08 14:00:00,4,734.33,87.62,64.43,18.42,400.54,31.3,33.52,0.75
231,2020-12-08 15:00:00,4,607.49,60.8,63.75,22.71,312.81,25.51,27.67,0.46
232,2020-12-08 16:00:00,4,540.73,41.57,67.17,18.77,230.79,26.3,28.4,0.54
233,2020-12-08 17:00:00,4,614.17,48.73,80.2,4.11,226.97,37.7,40.06,1.05
234,2020-12-08 18:00:00,5,801.09,82.25,86.37,0.02,278.47,59.46,62.39,1.84
235,2020-12-08 19:00:00,5,988.01,118.02,90.48,0.0,316.62,86.2,89.82,2.57
236,2020-12-08 20:00:00,5,1001.36,126.96,83.63,0.0,289.92,101.26,105.41,2.76
237,2020-12-08 21:00:00,5,854.49,107.29,76.08,0.0,234.6,96.35,100.97,2.38
238,2020-12-08 22:00:00,5,660.9,69.74,70.6,0.0,179.29,75.66,80.52,1.71
239,2020-12-08 23:00:00,5,640.87,67.95,69.92,0.0,179.29,72.68,77.36,1.65
240,2020-12-09 00:00:00,5,787.74,92.98,74.03,0.0,215.53,87.42,91.97,2.09
241,2020-12-09 01:00:00,5,1041.41,128.75,87.74,0.0,274.66,112.96,117.98,2.69
242,2020-12-09 02:00:00,5,1068.12,135.9,87.05,0.0,255.59,113.36,118.16,2.6
243,2020-12-09 03:00:00,5,807.76,94.77,70.6,0.0,179.29,79.73,83.74,1.79
244,2020-12-09 04:00:00,4,567.44,53.64,59.63,0.0,137.33,47.45,50.72,1.09
245,2020-12-09 05:00:00,4,534.06,48.28,62.38,0.0,154.5,39.36,42.54,0.97
246,2020-12-09 06:00:00,4,634.19,67.06,69.92,0.0,207.9,47.22,50.72,1.24
247,2020-12-09 07:00:00,5,881.2,111.76,82.25,0.0,293.73,75.59,80.01,2.0
248,2020-12-09 08:00:00,5,974.66,134.11,84.31,0.0,301.36,95.7,100.86,2.5
249,2020-12-09 09:00:00,5,894.55,118.02,82.94,0.13,267.03,91.42,97.03,2.31
250,2020-12-09 10:00:00,5,714.3,84.94,78.14,5.14,236.51,68.37,74.15,1.69
251,2020-12-09 11:00:00,5,734.33,92.98,74.71,13.77,267.03,67.74,73.34,1.62
252,2020-12-09 12:00:00,5,921.25,132.32,74.71,16.45,343.32,89.3,94.5,2.03
253,2020-12-09 13:00:00,5,1668.93,264.65,109.67,13.59,930.79,107.71,113.19,2.69
254,2020-12-09 14:00:00,5,2029.42,329.02,128.87,12.34,1068.12,135.97,142.44,2.66
255,2020-12-09 15:00:00,5,2056.12,332.59,138.46,10.19,1052.86,140.48,147.41,1.96
256,2020-12-09 16:00:00,5,1976.01,314.71,146.69,5.5,1007.08,135.08,142.23,1.46
257,2020-12-09 17:00:00,5,2136.23,339.75,161.77,1.04,1129.15,142.03,149.59,1.62
258,2020-12-09 18:00:00,5,2349.85,375.51,183.7,0.01,1327.52,149.72,158.46,1.81
259,2020-12-09 19:00:00,5,1468.66,180.6,143.95,0.0,770.57,78.39,84.2,0.71
260,2020-12-09 20:00:00,5,1228.33,114.44,130.24,0.0,564.58,56.51,60.73,0.63
261,2020-12-09 21:00:00,4,1121.52,89.41,120.64,0.0,480.65,49.83,53.76,0.72
262,2020-12-09 22:00:00,4,974.66,67.06,106.93,0.0,389.1,43.12,47.0,0.63
263,2020-12-09 23:00:00,4,881.2,52.75,93.22,0.0,328.06,37.3,40.97,0.6
264,2020-12-10 00:00:00,4,881.2,54.09,85.0,0.0,320.44,34.93,38.51,0.64
265,2020-12-10 01:00:00,4,947.95,72.42,87.74,0.0,377.66,38.92,43.08,0.77
266,2020-12-10 02:00:00,4,1028.06,92.98,94.59,0.0,457.76,45.55,50.71,0.9
267,2020-12-10 03:00:00,5,1081.47,108.18,101.45,0.0,511.17,49.58,55.6,1.0
268,2020-12-10 04:00:00,5,1321.79,153.78,116.53,0.0,671.39,63.48,71.84,1.44
269,2020-12-10 05:00:00,5,1522.06,193.12,126.12,0.0,793.46,74.47,85.05,1.84
270,2020-12-10 06:00:00,5,1535.42,202.06,123.38,0.0,785.83,75.12,86.63,1.95
271,2020-12-10 07:00:00,5,1508.71,203.85,119.27,0.0,770.57,74.84,86.46,2.03
272,2020-12-10 08:00:00,5,1588.82,225.31,120.64,0.0,831.6,80.31,92.28,2.34
273,2020-12-10 09:00:00,5,1668.93,246.76,123.38,0.07,900.27,85.82,98.48,2.66
274,2020-12-10 10:00:00,5,1482.01,164.51,112.41,2.35,648.5,60.31,69.95,1.76
275,2020-12-10 11:00:00,5,1508.71,169.87,104.19,6.62,671.39,58.63,67.44,1.77
276,2020-12-10 12:00:00,5,1815.8,223.52,111.04,10.1,839.23,72.47,81.87,2.15
277,2020-12-10 13:00:00,5,2189.64,289.68,127.49,11.8,1068.12,91.99,102.9,2.44
278,2020-12-10 14:00:00,5,2403.26,343.32,142.57,11.44,1235.96,109.76,121.71,2.41
279,2020-12-10 15:00:00,5,2483.37,361.2,153.54,9.39,1266.48,120.52,132.24,2.06
280,2020-12-10 16:00:00,5,2456.67,357.63,164.51,5.68,1251.22,124.55,135.58,1.77
281,2020-12-10 17:00:00,5,2269.75,325.44,169.99,1.19,1174.93,118.79,128.65,1.71
282,2020-12-10 18:00:00,5,1922.61,261.07,164.51,0.01,991.82,100.11,108.35,1.57
