,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
1313,2023-01-27 17:00:00,5,1068.12,146.63,116.53,9.12,671.39,71.98,76.92,0.03
1314,2023-01-27 18:00:00,5,907.9,112.65,115.16,1.21,556.95,60.01,64.38,0.15
1315,2023-01-27 19:00:00,5,707.63,67.06,108.3,0.0,415.8,43.3,46.42,0.28
1316,2023-01-27 20:00:00,5,660.9,55.88,108.3,0.0,377.66,38.69,41.32,0.43
1317,2023-01-27 21:00:00,5,707.63,63.48,109.67,0.0,404.36,42.1,44.9,0.67
1318,2023-01-27 22:00:00,5,807.76,82.25,112.41,0.0,450.13,52.88,56.47,1.2
1319,2023-01-27 23:00:00,5,867.84,96.56,109.67,0.0,457.76,59.76,63.99,1.66
1320,2023-01-28 00:00:00,5,841.14,95.67,101.45,0.0,415.8,59.37,63.86,1.85
1321,2023-01-28 01:00:00,4,727.65,75.1,91.85,0.0,293.73,52.96,56.9,1.55
1322,2023-01-28 02:00:00,3,534.06,39.34,79.51,0.09,160.22,38.19,41.06,1.0
1323,2023-01-28 03:00:00,3,370.5,9.5,64.43,3.93,85.83,23.67,25.74,0.64
1324,2023-01-28 04:00:00,2,310.42,1.1,52.78,16.63,65.8,17.55,19.26,0.58
1325,2023-01-28 05:00:00,2,327.11,0.87,56.89,18.95,77.25,17.92,19.56,0.7
1326,2023-01-28 06:00:00,3,397.21,4.19,76.09,6.88,114.44,23.74,25.53,0.93
1327,2023-01-28 07:00:00,3,560.76,24.36,94.59,0.12,198.36,38.21,40.76,1.3
1328,2023-01-28 08:00:00,3,607.49,38.89,90.48,0.03,205.99,47.99,50.94,1.6
1329,2023-01-28 09:00:00,3,534.06,33.97,74.71,0.94,164.03,42.71,45.74,1.55
1330,2023-01-28 10:00:00,3,377.18,21.46,47.98,18.95,109.67,27.89,30.61,1.16
1331,2023-01-28 11:00:00,3,387.19,29.06,40.78,33.62,125.89,28.02,30.63,1.12
1332,2023-01-28 12:00:00,3,547.41,58.11,48.67,30.04,209.81,43.77,46.77,1.38
1333,2023-01-28 13:00:00,5,974.66,134.11,75.4,23.96,556.95,56.46,60.7,1.73
1334,2023-01-28 14:00:00,5,1068.12,150.2,83.63,25.39,625.61,60.88,65.48,1.38
1335,2023-01-28 15:00:00,5,781.06,95.67,69.23,30.76,423.43,43.03,46.5,0.63
1336,2023-01-28 16:00:00,3,467.3,40.23,53.47,41.84,219.35,21.36,23.24,0.24
1337,2023-01-28 17:00:00,3,390.53,22.35,58.26,36.84,169.75,15.4,16.79,0.25
1338,2023-01-28 18:00:00,3,363.83,7.6,75.4,15.91,152.59,12.88,14.1,0.35
1339,2023-01-28 19:00:00,3,427.25,13.75,87.74,1.48,177.38,16.79,18.25,0.58
1340,2023-01-28 20:00:00,4,607.49,43.81,97.33,0.01,259.4,29.08,31.41,1.09
1341,2023-01-28 21:00:00,5,881.2,79.57,123.38,0.0,389.1,48.27,52.14,1.96
1342,2023-01-28 22:00:00,5,961.3,89.41,128.87,0.0,377.66,63.04,67.69,2.44
1343,2023-01-28 23:00:00,4,814.44,72.42,106.93,0.0,251.77,59.87,63.85,2.12
1344,2023-01-29 00:00:00,3,574.11,40.68,81.57,0.04,143.05,39.62,42.46,1.49
1345,2023-01-29 01:00:00,3,390.53,14.31,64.43,1.02,86.78,22.74,24.62,1.03
1346,2023-01-29 02:00:00,3,353.81,8.27,61.69,1.7,84.88,19.14,20.71,0.97
1347,2023-01-29 03:00:00,3,420.57,14.75,69.92,0.35,113.49,24.27,26.34,1.16
1348,2023-01-29 04:00:00,4,620.84,32.19,91.85,0.03,270.84,31.08,36.12,1.41
1349,2023-01-29 05:00:00,4,600.81,33.97,84.31,0.03,270.84,29.17,34.35,1.17
1350,2023-01-29 06:00:00,3,494.0,23.69,71.97,0.24,225.07,21.02,25.09,0.89
1351,2023-01-29 07:00:00,3,433.92,23.25,63.75,0.17,175.48,22.97,26.19,1.01
1352,2023-01-29 08:00:00,3,460.62,34.42,60.32,0.04,158.31,35.92,39.39,1.46
1353,2023-01-29 09:00:00,3,514.03,44.26,61.69,0.93,171.66,48.72,53.19,1.9
1354,2023-01-29 10:00:00,3,480.65,46.49,52.78,13.05,171.66,48.65,53.61,1.87
1355,2023-01-29 11:00:00,3,460.62,49.62,44.55,26.11,162.12,45.61,50.1,1.57
1356,2023-01-29 12:00:00,3,473.98,55.43,43.18,32.54,173.57,44.61,48.54,1.31
1357,2023-01-29 13:00:00,4,547.41,57.22,54.84,45.42,308.99,21.65,24.56,0.54
1358,2023-01-29 14:00:00,4,507.35,50.07,54.84,52.21,282.29,19.63,22.16,0.28
1359,2023-01-29 15:00:00,3,433.92,38.89,51.41,55.07,232.7,16.54,18.54,0.2
1360,2023-01-29 16:00:00,3,534.06,45.6,63.75,42.56,230.79,29.06,31.46,0.35
1361,2023-01-29 17:00:00,4,700.95,59.01,86.37,21.28,255.58,50.43,53.85,0.74
1362,2023-01-29 18:00:00,4,794.41,67.06,104.19,3.58,251.77,66.83,71.09,1.2
1363,2023-01-29 19:00:00,5,781.06,67.06,101.45,0.0,219.35,75.48,80.41,1.5
1364,2023-01-29 20:00:00,5,700.95,59.9,90.48,0.0,181.2,77.38,82.65,1.61
1365,2023-01-29 21:00:00,4,627.52,50.96,80.88,0.0,156.4,74.96,80.36,1.63
1366,2023-01-29 22:00:00,4,520.71,34.42,74.71,0.07,127.79,62.72,67.73,1.46
1367,2023-01-29 23:00:00,4,467.3,24.14,71.29,0.16,113.49,52.54,56.99,1.33
1368,2023-01-30 00:00:00,3,453.95,21.46,67.86,0.12,105.86,45.61,49.79,1.19
1369,2023-01-30 01:00:00,3,467.3,24.59,64.43,0.11,114.44,39.05,43.04,1.01
1370,2023-01-30 02:00:00,3,487.33,26.15,67.17,0.15,127.79,39.39,43.48,1.14
1371,2023-01-30 03:00:00,3,473.98,20.12,71.29,0.55,120.16,37.39,41.49,1.14
1372,2023-01-30 04:00:00,3,480.65,16.76,78.83,0.69,123.98,37.28,41.51,1.17
1373,2023-01-30 05:00:00,3,534.06,25.48,85.0,0.17,150.68,41.54,45.93,1.31
1374,2023-01-30 06:00:00,4,667.57,50.07,90.48,0.01,219.35,50.93,55.74,1.55
1375,2023-01-30 07:00:00,5,1001.36,109.08,109.67,0.0,438.69,68.7,74.78,1.88
1376,2023-01-30 08:00:00,5,1188.28,141.26,117.9,0.0,503.54,93.12,99.64,2.37
1377,2023-01-30 09:00:00,5,1268.39,150.2,119.27,0.03,484.47,112.92,120.35,2.88
1378,2023-01-30 10:00:00,5,1255.04,148.42,109.67,0.46,453.95,118.96,127.2,3.45
1379,2023-01-30 11:00:00,5,1241.68,153.78,98.71,1.34,461.58,116.45,125.07,3.99
1380,2023-01-30 12:00:00,5,1201.63,151.99,86.37,3.31,457.76,104.72,113.45,4.05
1381,2023-01-30 13:00:00,5,1214.98,169.87,75.4,18.95,564.58,86.35,94.85,3.13
1382,2023-01-30 14:00:00,5,1335.14,196.7,82.25,18.06,625.61,97.64,106.26,2.44
1383,2023-01-30 15:00:00,5,1415.25,212.79,86.37,15.02,717.16,105.83,114.73,2.31
1384,2023-01-30 16:00:00,5,1441.96,209.21,89.11,10.73,686.65,116.19,125.56,2.75
1385,2023-01-30 17:00:00,5,1441.96,203.85,93.22,4.38,579.83,129.08,138.92,3.32
1386,2023-01-30 18:00:00,5,1441.96,202.06,95.96,0.5,518.8,138.2,148.39,3.42
1387,2023-01-30 19:00:00,5,1228.33,164.51,89.11,0.0,411.99,128.62,138.69,2.82
1388,2023-01-30 20:00:00,5,1028.06,135.9,80.88,0.0,354.77,114.16,123.41,2.37
1389,2023-01-30 21:00:00,5,961.3,126.96,79.51,0.0,404.36,96.03,104.12,2.15
1390,2023-01-30 22:00:00,5,854.49,109.08,82.94,0.0,476.84,62.45,68.65,1.69
1391,2023-01-30 23:00:00,5,747.68,89.41,81.57,0.0,385.28,52.71,57.89,1.36
1392,2023-01-31 00:00:00,4,714.3,84.04,82.25,0.0,347.14,47.71,52.19,1.23
1393,2023-01-31 01:00:00,4,747.68,91.2,85.68,0.0,343.32,44.15,48.17,1.19
1394,2023-01-31 02:00:00,5,827.79,108.18,87.74,0.0,362.4,42.26,45.99,1.27
1395,2023-01-31 03:00:00,5,894.55,121.59,90.48,0.0,396.73,40.68,44.21,1.36
1396,2023-01-31 04:00:00,5,1001.36,135.9,97.33,0.0,461.58,42.86,46.56,1.54
1397,2023-01-31 05:00:00,5,1094.82,146.63,104.19,0.0,495.91,44.66,48.53,1.61
1398,2023-01-31 06:00:00,5,1121.52,150.2,105.56,0.0,511.17,43.89,47.85,1.6
1399,2023-01-31 07:00:00,5,1094.82,144.84,102.82,0.0,469.21,49.7,53.7,1.61
1400,2023-01-31 08:00:00,5,1054.76,137.69,98.71,0.0,415.8,61.46,65.77,1.68
1401,2023-01-31 09:00:00,5,1014.71,126.96,97.33,0.15,366.21,71.74,76.51,1.74
1402,2023-01-31 10:00:00,4,881.2,104.61,87.74,2.64,305.18,69.38,74.44,1.68
1403,2023-01-31 11:00:00,4,847.82,103.71,79.51,8.4,301.36,71.56,76.94,1.76
1404,2023-01-31 12:00:00,5,974.66,128.75,78.83,13.59,362.4,84.77,91.14,1.96
1405,2023-01-31 13:00:00,5,974.66,121.59,72.66,23.6,465.39,55.91,62.72,0.52
1406,2023-01-31 14:00:00,5,881.2,101.03,69.23,28.97,408.17,40.01,45.85,0.2
1407,2023-01-31 15:00:00,5,894.55,106.39,75.4,26.11,423.43,35.65,40.82,0.23
1408,2023-01-31 16:00:00,4,741.0,69.74,76.09,31.47,324.25,28.96,32.66,0.15
1409,2023-01-31 17:00:00,4,667.57,45.15,82.25,24.32,274.66,26.51,29.81,0.15
1410,2023-01-31 18:00:00,3,587.46,19.0,93.22,8.23,223.16,21.87,24.8,0.22
1411,2023-01-31 19:00:00,3,547.41,9.83,100.08,1.42,211.72,20.69,23.35,0.29
1412,2023-01-31 20:00:00,3,600.81,19.89,102.82,0.14,247.96,24.51,27.35,0.34
1413,2023-01-31 21:00:00,4,687.6,32.63,109.67,0.01,301.36,31.06,34.32,0.27
1414,2023-01-31 22:00:00,4,741.0,40.23,115.16,0.01,331.88,33.61,37.02,0.16
1415,2023-01-31 23:00:00,4,761.03,44.26,120.64,0.0,335.69,32.9,36.13,0.09
1416,2023-02-01 00:00:00,4,754.36,42.47,128.87,0.0,320.43,30.74,33.76,0.04
