,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
0,2022-08-01 00:00:00,2,307.08,0.11,52.09,21.64,55.31,16.67,18.38,0.0
1,2022-08-01 01:00:00,2,337.12,0.61,71.97,12.16,100.14,19.97,21.74,0.0
2,2022-08-01 02:00:00,2,333.79,1.93,67.86,4.92,91.55,16.64,18.65,0.0
3,2022-08-01 03:00:00,2,303.75,2.26,55.52,4.56,78.2,13.83,16.08,0.0
4,2022-08-01 04:00:00,2,287.06,3.1,49.35,3.4,76.29,12.78,15.15,0.0
5,2022-08-01 05:00:00,2,287.06,5.31,47.3,1.9,82.97,13.24,15.65,0.0
6,2022-08-01 06:00:00,2,293.73,8.49,46.61,1.01,93.46,15.14,17.56,0.0
7,2022-08-01 07:00:00,2,313.76,16.32,45.24,2.39,113.49,19.03,21.41,0.0
8,2022-08-01 08:00:00,3,403.88,36.21,46.61,5.63,162.12,23.2,25.61,0.0
9,2022-08-01 09:00:00,4,687.6,87.62,63.06,4.2,331.88,36.52,39.3,0.0
10,2022-08-01 10:00:00,2,387.19,18.78,59.63,26.46,185.01,12.43,13.79,0.0
11,2022-08-01 11:00:00,2,313.76,8.72,45.24,41.84,129.7,7.66,8.72,0.0
12,2022-08-01 12:00:00,2,320.43,9.16,44.55,44.35,135.42,7.77,8.74,0.0
13,2022-08-01 13:00:00,2,347.14,7.38,55.52,40.05,158.31,9.51,10.49,0.0
14,2022-08-01 14:00:00,2,400.54,7.15,71.29,32.9,198.36,12.59,13.59,0.0
15,2022-08-01 15:00:00,3,453.95,7.26,84.31,25.39,234.6,15.92,16.93,0.0
16,2022-08-01 16:00:00,3,480.65,10.17,84.31,28.61,247.96,18.03,19.15,0.0
17,2022-08-01 17:00:00,3,447.27,11.62,68.55,38.62,213.62,15.97,17.15,0.0
18,2022-08-01 18:00:00,2,377.18,8.49,52.78,46.49,164.03,12.06,13.17,0.0
19,2022-08-01 19:00:00,2,360.49,5.92,52.78,43.27,158.31,10.11,11.17,0.0
20,2022-08-01 20:00:00,2,390.53,2.29,66.49,25.75,185.01,10.1,11.21,0.0
21,2022-08-01 21:00:00,2,390.53,0.39,67.17,16.45,185.01,9.39,10.54,0.0
22,2022-08-01 22:00:00,2,420.57,7.26,73.34,2.37,143.05,14.08,15.69,0.08
23,2022-08-01 23:00:00,2,453.95,21.68,67.86,0.02,111.58,19.41,21.58,0.27
24,2022-08-02 00:00:00,3,453.95,29.5,60.32,0.0,101.09,20.59,23.18,0.36
25,2022-08-02 01:00:00,2,423.91,31.29,52.09,0.0,95.37,19.19,22.35,0.53
26,2022-08-02 02:00:00,2,357.15,24.59,45.24,0.02,74.39,16.24,19.8,0.48
27,2022-08-02 03:00:00,2,297.07,14.75,41.81,0.22,63.9,13.87,17.35,0.33
28,2022-08-02 04:00:00,2,327.11,20.12,45.24,0.07,125.89,13.61,17.24,0.0
29,2022-08-02 05:00:00,2,307.08,18.55,42.5,0.12,113.49,12.86,15.95,0.07
30,2022-08-02 06:00:00,2,273.7,12.96,39.76,0.45,93.46,10.92,13.48,0.21
31,2022-08-02 07:00:00,1,263.69,12.18,35.3,4.25,85.83,9.78,11.87,0.35
32,2022-08-02 08:00:00,2,317.1,25.48,32.22,12.34,117.3,11.36,13.34,0.51
33,2022-08-02 09:00:00,3,480.65,57.22,41.81,14.48,230.79,17.43,19.6,0.64
34,2022-08-02 10:00:00,2,327.11,19.67,37.7,52.93,152.59,8.68,10.35,0.17
35,2022-08-02 11:00:00,2,283.72,11.85,28.79,70.1,112.53,8.49,10.09,0.0
36,2022-08-02 12:00:00,2,277.04,9.61,26.73,82.97,105.86,10.51,12.03,0.0
37,2022-08-02 13:00:00,2,273.7,7.82,25.7,97.27,103.0,12.94,14.37,0.0
38,2022-08-02 14:00:00,2,267.03,6.26,23.31,111.58,96.32,15.74,17.09,0.0
39,2022-08-02 15:00:00,3,257.02,4.53,20.05,125.89,84.88,18.01,19.32,0.0
40,2022-08-02 16:00:00,3,250.34,3.07,19.36,135.9,79.15,19.14,20.39,0.0
41,2022-08-02 17:00:00,3,243.66,1.65,20.22,133.04,72.48,16.77,17.92,0.0
42,2022-08-02 18:00:00,3,230.31,0.5,20.05,123.02,62.94,12.19,13.21,0.0
43,2022-08-02 19:00:00,2,250.34,0.05,28.45,100.14,79.15,10.91,11.95,0.0
44,2022-08-02 20:00:00,2,273.7,0.02,37.7,75.1,97.27,11.01,12.2,0.0
45,2022-08-02 21:00:00,2,270.37,0.0,40.44,58.65,98.23,10.1,11.44,0.0
46,2022-08-02 22:00:00,1,253.68,0.0,39.41,50.78,88.69,9.44,10.97,0.0
47,2022-08-02 23:00:00,2,257.02,0.0,41.13,44.35,90.6,9.77,11.43,0.0
48,2022-08-03 00:00:00,2,263.69,0.01,43.87,37.91,96.32,9.92,11.59,0.0
49,2022-08-03 01:00:00,2,283.72,0.2,49.35,20.92,87.74,11.33,13.1,0.33
50,2022-08-03 02:00:00,2,290.39,1.17,50.72,8.4,76.29,12.81,14.71,0.65
51,2022-08-03 03:00:00,2,287.06,2.99,49.35,3.58,75.34,13.32,15.25,0.84
52,2022-08-03 04:00:00,2,307.08,8.61,47.98,0.69,86.78,14.08,16.01,0.99
53,2022-08-03 05:00:00,2,340.46,17.43,45.24,0.08,93.46,14.96,16.78,0.93
54,2022-08-03 06:00:00,2,370.5,25.03,43.53,0.02,106.81,15.41,17.08,0.88
55,2022-08-03 07:00:00,2,343.8,4.92,65.8,8.67,167.85,10.6,12.25,0.01
56,2022-08-03 08:00:00,2,350.48,7.93,58.95,16.27,165.94,9.48,11.28,0.18
57,2022-08-03 09:00:00,3,433.92,18.78,64.43,20.92,221.25,13.64,15.86,0.06
58,2022-08-03 10:00:00,3,480.65,18.33,79.51,16.27,247.96,21.64,24.38,0.0
59,2022-08-03 11:00:00,4,494.0,15.87,85.68,14.48,247.96,31.57,34.72,0.0
60,2022-08-03 12:00:00,4,480.65,10.84,82.25,13.77,221.25,41.49,44.92,0.0
61,2022-08-03 13:00:00,4,400.54,5.03,61.01,23.6,162.12,34.8,37.46,0.0
62,2022-08-03 14:00:00,3,347.14,4.14,42.5,38.98,129.7,23.22,25.01,0.0
63,2022-08-03 15:00:00,2,333.79,3.97,37.01,49.35,125.89,17.57,18.92,0.0
64,2022-08-03 16:00:00,2,333.79,3.41,33.59,60.8,125.89,15.06,16.16,0.0
65,2022-08-03 17:00:00,2,330.45,2.96,31.19,70.81,122.07,13.56,14.5,0.0
66,2022-08-03 18:00:00,2,327.11,2.54,31.53,74.39,120.16,12.33,13.17,0.0
67,2022-08-03 19:00:00,3,440.6,4.41,63.06,42.2,204.09,15.42,16.5,0.0
68,2022-08-03 20:00:00,3,594.14,11.85,98.71,4.92,312.81,21.66,23.17,0.0
69,2022-08-03 21:00:00,4,660.9,29.5,98.71,0.01,347.14,26.22,28.09,0.0
70,2022-08-03 22:00:00,4,607.49,32.19,98.71,0.0,282.29,28.06,30.28,0.0
71,2022-08-03 23:00:00,4,514.03,26.15,93.22,0.02,207.9,28.38,30.92,0.0
72,2022-08-04 00:00:00,4,427.25,18.33,83.63,0.1,160.22,27.5,30.18,0.0
73,2022-08-04 01:00:00,4,343.8,8.61,67.86,1.01,100.14,25.19,27.75,0.0
74,2022-08-04 02:00:00,3,283.72,2.57,52.78,4.69,61.99,22.21,24.37,0.0
75,2022-08-04 03:00:00,2,250.34,0.94,42.84,9.83,51.98,19.08,20.78,0.0
76,2022-08-04 04:00:00,2,247.0,1.02,40.78,9.48,54.36,16.48,17.88,0.16
77,2022-08-04 05:00:00,2,257.02,1.9,42.84,6.17,58.17,14.51,15.79,0.32
78,2022-08-04 06:00:00,2,280.38,3.86,47.3,3.08,72.48,13.48,14.75,0.3
79,2022-08-04 07:00:00,3,417.23,34.87,56.21,1.61,225.07,19.8,21.28,0.0
80,2022-08-04 08:00:00,4,600.81,67.95,63.06,7.51,331.88,29.48,31.38,0.0
81,2022-08-04 09:00:00,4,841.14,99.24,81.57,14.13,461.58,46.17,49.03,0.0
82,2022-08-04 10:00:00,4,620.84,50.51,77.46,25.39,328.06,39.33,41.79,0.0
83,2022-08-04 11:00:00,4,547.41,37.1,71.29,33.62,282.29,37.21,39.46,0.0
84,2022-08-04 12:00:00,4,547.41,35.76,71.97,37.91,286.1,40.05,42.29,0.0
85,2022-08-04 13:00:00,4,507.35,25.26,68.55,43.27,247.96,36.78,38.77,0.0
86,2022-08-04 14:00:00,4,467.3,16.09,66.49,47.92,225.07,33.14,34.94,0.0
87,2022-08-04 15:00:00,4,467.3,10.73,70.6,46.49,223.16,33.89,35.63,0.0
88,2022-08-04 16:00:00,4,460.62,8.72,64.43,53.64,213.62,33.03,34.8,0.0
89,2022-08-04 17:00:00,4,423.91,8.72,52.09,64.37,185.01,30.03,31.76,0.0
90,2022-08-04 18:00:00,3,360.49,6.26,40.78,72.96,143.05,23.89,25.5,0.0
91,2022-08-04 19:00:00,3,367.16,5.48,50.04,60.8,152.59,20.95,22.61,0.0
92,2022-08-04 20:00:00,3,420.57,2.43,74.71,29.33,192.64,22.11,23.99,0.0
93,2022-08-04 21:00:00,3,440.6,1.72,85.0,8.31,204.09,22.55,24.59,0.0
94,2022-08-04 22:00:00,4,417.23,9.05,76.77,0.74,122.07,25.45,27.85,0.0
95,2022-08-04 23:00:00,4,380.52,14.98,63.75,0.14,88.69,27.75,30.45,0.0
96,2022-08-05 00:00:00,4,340.46,14.19,58.26,0.17,98.23,27.43,30.17,0.0
97,2022-08-05 01:00:00,4,307.08,10.17,54.84,0.55,105.86,25.61,28.28,0.0
98,2022-08-05 02:00:00,3,270.37,4.69,50.72,2.44,99.18,22.49,25.05,0.0
99,2022-08-05 03:00:00,2,247.0,1.45,43.87,7.69,87.74,18.37,20.68,0.23
100,2022-08-05 04:00:00,2,240.33,0.85,40.44,10.55,78.2,14.93,16.96,0.56
101,2022-08-05 05:00:00,2,240.33,1.03,37.7,9.83,60.56,12.07,13.84,0.68
102,2022-08-05 06:00:00,1,240.33,1.26,35.64,9.21,50.54,9.54,11.1,0.7
103,2022-08-05 07:00:00,1,260.35,4.97,35.64,10.37,61.99,8.8,10.27,0.69
104,2022-08-05 08:00:00,2,350.48,24.59,33.93,13.05,102.04,11.63,13.21,0.82
105,2022-08-05 09:00:00,3,560.76,67.95,44.55,12.87,247.96,19.53,21.43,0.73
106,2022-08-05 10:00:00,3,447.27,34.87,52.09,39.7,242.23,17.71,19.5,0.0
107,2022-08-05 11:00:00,3,460.62,31.74,54.15,50.07,244.14,21.2,23.07,0.0
108,2022-08-05 12:00:00,4,520.71,34.42,62.38,55.79,286.1,29.32,31.38,0.0
109,2022-08-05 13:00:00,4,520.71,27.49,65.12,67.23,278.47,32.93,34.97,0.0
110,2022-08-05 14:00:00,4,473.98,18.1,63.06,77.96,242.23,31.82,33.66,0.0
111,2022-08-05 15:00:00,4,447.27,11.4,61.01,83.68,215.53,31.39,33.03,0.0
112,2022-08-05 16:00:00,4,433.92,6.31,59.63,87.98,196.46,28.75,30.17,0.0
113,2022-08-05 17:00:00,4,413.89,3.27,62.38,85.83,192.64,25.91,27.21,0.0
114,2022-08-05 18:00:00,3,403.88,0.94,65.8,79.39,186.92,23.67,24.86,0.0
115,2022-08-05 19:00:00,3,467.3,0.45,87.74,51.5,217.44,24.11,25.29,0.0
116,2022-08-05 20:00:00,4,527.38,1.42,119.27,14.13,244.14,25.23,26.51,0.0
117,2022-08-05 21:00:00,3,473.98,3.07,123.38,4.02,202.18,23.98,25.45,0.0
118,2022-08-05 22:00:00,4,393.87,0.17,91.85,25.75,143.05,29.46,31.46,0.0
119,2022-08-05 23:00:00,4,390.53,0.01,76.77,37.19,139.24,35.8,38.2,0.0
120,2022-08-06 00:00:00,4,433.92,0.39,89.11,20.03,167.85,37.26,39.9,0.0
121,2022-08-06 01:00:00,4,467.3,2.65,91.85,3.31,150.68,38.47,41.17,0.0
122,2022-08-06 02:00:00,4,433.92,4.81,72.66,1.42,99.18,38.35,41.12,0.0
123,2022-08-06 03:00:00,4,380.52,4.25,57.58,1.97,71.53,35.26,38.08,0.0
124,2022-08-06 04:00:00,4,347.14,4.92,50.04,1.41,64.85,31.77,34.66,0.0
125,2022-08-06 05:00:00,4,330.45,6.59,46.61,0.95,66.76,28.56,31.53,0.0
126,2022-08-06 06:00:00,4,323.77,6.26,46.61,1.33,71.53,25.13,28.17,0.02
127,2022-08-06 07:00:00,3,340.46,8.72,48.67,4.02,86.78,22.73,25.85,0.21
128,2022-08-06 08:00:00,4,440.6,24.14,45.93,11.98,110.63,25.92,29.29,0.39
129,2022-08-06 09:00:00,4,554.08,33.97,51.41,20.74,143.05,29.67,32.98,0.22
130,2022-08-06 10:00:00,2,370.5,14.53,42.5,51.5,154.5,16.38,18.76,0.0
131,2022-08-06 11:00:00,2,333.79,9.95,35.64,59.37,133.51,16.92,18.86,0.0
132,2022-08-06 12:00:00,2,343.8,8.16,37.36,60.8,141.14,19.71,21.58,0.0
133,2022-08-06 13:00:00,2,327.11,5.59,32.56,69.38,125.89,19.7,21.32,0.0
134,2022-08-06 14:00:00,2,303.75,4.86,27.08,81.54,109.67,18.09,19.42,0.0
135,2022-08-06 15:00:00,2,293.73,4.81,25.02,90.12,104.9,17.25,18.41,0.0
136,2022-08-06 16:00:00,2,293.73,4.19,24.68,95.84,103.0,16.78,17.83,0.0
137,2022-08-06 17:00:00,2,287.06,3.52,24.68,97.27,98.23,15.48,16.46,0.0
138,2022-08-06 18:00:00,2,277.04,2.77,25.36,94.41,92.51,13.52,14.42,0.0
139,2022-08-06 19:00:00,2,343.8,3.74,43.87,62.23,107.77,16.87,17.74,0.0
140,2022-08-06 20:00:00,3,420.57,2.65,69.23,20.21,109.67,21.94,22.93,0.0
141,2022-08-06 21:00:00,3,410.56,3.41,71.29,3.04,87.74,22.55,23.95,0.0
142,2022-08-06 22:00:00,2,317.1,1.27,56.21,9.21,59.13,18.03,19.99,0.03
143,2022-08-06 23:00:00,2,257.02,0.17,45.24,19.49,50.07,14.79,17.0,0.1
144,2022-08-07 00:00:00,2,240.33,0.03,39.76,26.11,51.5,13.53,15.76,0.06
145,2022-08-07 01:00:00,2,240.33,0.05,38.39,24.68,56.74,12.99,15.27,0.34
146,2022-08-07 02:00:00,2,233.65,0.04,37.7,25.75,67.71,12.16,14.47,0.86
147,2022-08-07 03:00:00,2,230.31,0.02,37.01,30.76,75.34,10.93,13.11,1.28
148,2022-08-07 04:00:00,2,240.33,0.02,40.78,30.04,87.74,10.1,12.15,1.65
149,2022-08-07 05:00:00,2,257.02,0.12,46.61,21.82,102.04,9.6,11.56,1.93
150,2022-08-07 06:00:00,2,277.04,0.62,50.72,12.16,105.86,9.26,11.11,1.87
151,2022-08-07 07:00:00,2,357.15,14.75,61.69,4.43,177.38,9.0,10.92,0.91
152,2022-08-07 08:00:00,3,487.33,42.02,60.32,12.7,255.58,13.05,15.48,1.01
153,2022-08-07 09:00:00,3,640.87,61.69,67.17,20.38,335.69,20.2,23.64,0.62
154,2022-08-07 10:00:00,3,433.92,26.82,50.72,50.07,211.72,17.4,20.75,0.0
155,2022-08-07 11:00:00,2,377.18,16.76,39.76,69.38,175.48,19.47,22.73,0.0
156,2022-08-07 12:00:00,3,383.85,13.63,37.01,85.12,175.48,24.9,28.27,0.0
157,2022-08-07 13:00:00,4,363.83,9.05,31.87,105.86,154.5,28.45,31.95,0.0
158,2022-08-07 14:00:00,4,350.48,6.26,29.82,120.16,143.05,30.45,34.16,0.0
159,2022-08-07 15:00:00,4,357.15,4.97,31.19,125.89,146.87,31.88,35.74,0.0
160,2022-08-07 16:00:00,4,357.15,4.19,30.16,121.59,144.96,29.49,33.44,0.0
161,2022-08-07 17:00:00,4,347.14,3.74,30.85,113.01,139.24,26.01,29.88,0.0
162,2022-08-07 18:00:00,3,347.14,3.1,34.62,101.57,143.05,24.25,27.99,0.0
163,2022-08-07 19:00:00,3,370.5,2.32,46.61,82.97,158.31,23.58,27.14,0.0
164,2022-08-07 20:00:00,3,410.56,0.59,67.17,55.07,188.83,23.9,27.31,0.0
165,2022-08-07 21:00:00,4,447.27,0.03,84.31,32.54,215.53,25.4,28.77,0.0
166,2022-08-07 22:00:00,4,440.6,0.07,97.33,23.96,204.09,28.67,32.05,0.0
167,2022-08-07 23:00:00,4,410.56,0.04,95.96,26.46,173.57,30.81,34.14,0.0
168,2022-08-08 00:00:00,4,373.84,0.02,83.63,31.83,143.05,29.23,32.27,0.0
169,2022-08-08 01:00:00,4,350.48,0.02,72.66,33.97,131.61,26.3,29.11,0.0
170,2022-08-08 02:00:00,3,330.45,0.02,63.06,35.41,125.89,23.08,25.76,0.0
171,2022-08-08 03:00:00,2,303.75,0.01,53.47,38.62,115.39,19.65,22.22,0.0
172,2022-08-08 04:00:00,2,307.08,0.03,54.15,35.41,120.16,17.32,19.86,0.0
173,2022-08-08 05:00:00,2,363.83,0.99,74.03,14.48,164.03,18.05,20.65,0.0
174,2022-08-08 06:00:00,3,480.65,11.96,93.22,0.66,236.51,21.8,24.63,0.0
175,2022-08-08 07:00:00,3,574.11,28.39,94.59,1.01,293.73,24.49,27.3,0.0
176,2022-08-08 08:00:00,3,607.49,44.26,81.57,8.14,308.99,24.85,27.39,0.0
177,2022-08-08 09:00:00,4,614.17,55.88,69.23,17.17,312.81,26.0,28.29,0.0
178,2022-08-08 10:00:00,3,473.98,35.76,55.52,31.11,221.25,20.99,22.83,0.0
179,2022-08-08 11:00:00,3,453.95,29.06,58.26,37.55,217.44,20.48,22.27,0.0
180,2022-08-08 12:00:00,4,540.73,31.74,74.03,35.76,278.47,25.17,27.22,0.0
181,2022-08-08 13:00:00,3,500.68,20.79,70.6,50.78,240.33,24.11,26.54,0.0
182,2022-08-08 14:00:00,2,383.85,10.39,47.98,77.25,150.68,19.16,21.91,0.0
183,2022-08-08 15:00:00,2,320.43,6.71,34.62,92.98,113.49,16.38,19.3,0.0
184,2022-08-08 16:00:00,2,290.39,4.25,28.1,104.43,97.27,14.45,17.19,0.0
185,2022-08-08 17:00:00,2,270.37,2.4,24.68,107.29,85.83,12.04,14.41,0.0
186,2022-08-08 18:00:00,2,260.35,1.27,22.62,101.57,75.34,9.54,11.42,0.02
187,2022-08-08 19:00:00,2,290.39,1.05,32.22,83.68,99.18,9.65,11.42,0.19
188,2022-08-08 20:00:00,2,333.79,0.32,42.84,62.23,125.89,10.98,12.91,0.33
189,2022-08-08 21:00:00,2,330.45,0.0,42.16,52.93,120.16,10.32,12.12,0.38
190,2022-08-08 22:00:00,2,327.11,0.01,45.24,43.99,116.35,9.67,11.4,0.37
191,2022-08-08 23:00:00,2,330.45,0.07,52.78,29.68,121.12,10.68,12.91,0.23
192,2022-08-09 00:00:00,2,283.72,0.05,47.3,33.26,90.6,10.62,13.2,0.09
193,2022-08-09 01:00:00,2,240.33,0.03,38.73,32.9,53.41,10.61,13.39,0.27
194,2022-08-09 02:00:00,2,230.31,0.05,36.67,28.97,58.17,10.9,14.02,0.57
195,2022-08-09 03:00:00,2,233.65,0.07,39.07,26.82,73.43,11.04,14.2,0.85
196,2022-08-09 04:00:00,2,257.02,0.24,46.61,19.49,97.27,11.69,14.72,1.16
197,2022-08-09 05:00:00,2,277.04,1.01,53.47,10.37,117.3,12.46,15.34,1.38
198,2022-08-09 06:00:00,2,293.73,3.52,54.84,3.76,125.89,13.15,15.92,1.52
199,2022-08-09 07:00:00,2,317.1,11.4,47.98,3.53,103.0,14.89,17.61,1.35
200,2022-08-09 08:00:00,2,390.53,29.5,38.73,9.39,87.74,18.86,21.62,1.11
201,2022-08-09 09:00:00,3,460.62,42.47,38.39,13.59,97.27,23.03,25.71,0.82
202,2022-08-09 10:00:00,2,273.7,6.87,34.96,57.94,101.09,10.67,13.05,0.02
203,2022-08-09 11:00:00,1,250.34,5.42,24.68,75.82,79.15,9.34,11.55,0.0
204,2022-08-09 12:00:00,2,250.34,5.76,21.59,87.26,79.15,10.62,12.72,0.0
205,2022-08-09 13:00:00,2,250.34,5.09,20.22,97.27,76.29,11.72,13.86,0.0
206,2022-08-09 14:00:00,2,247.0,4.14,20.05,100.14,73.43,11.73,13.91,0.0
207,2022-08-09 15:00:00,2,240.33,3.21,19.54,100.14,68.66,10.93,13.06,0.0
208,2022-08-09 16:00:00,2,243.66,3.16,20.39,100.14,69.62,10.6,12.65,0.0
209,2022-08-09 17:00:00,2,250.34,3.27,22.28,97.27,73.43,10.65,12.62,0.0
210,2022-08-09 18:00:00,2,247.0,2.93,23.65,92.98,72.48,10.32,12.31,0.0
211,2022-08-09 19:00:00,2,307.08,3.27,40.1,62.23,84.88,13.28,15.32,0.11
212,2022-08-09 20:00:00,2,407.22,2.32,68.55,18.06,101.09,19.75,21.98,0.31
213,2022-08-09 21:00:00,4,494.0,7.26,84.31,1.27,105.86,27.03,29.77,0.18
214,2022-08-09 22:00:00,4,500.68,8.49,87.05,0.86,91.55,30.63,33.95,0.01
215,2022-08-09 23:00:00,4,514.03,14.31,84.31,0.15,89.65,32.9,36.45,0.0
216,2022-08-10 00:00:00,4,574.11,22.13,87.05,0.02,104.9,35.42,38.83,0.0
217,2022-08-10 01:00:00,4,654.22,34.42,98.71,0.0,286.1,37.56,40.71,0.0
218,2022-08-10 02:00:00,4,600.81,38.44,83.63,0.0,255.58,37.79,41.11,0.0
219,2022-08-10 03:00:00,4,500.68,31.29,74.71,0.01,205.99,38.12,41.62,0.0
220,2022-08-10 04:00:00,4,377.18,17.43,65.8,0.08,146.87,31.48,34.63,0.0
221,2022-08-10 05:00:00,4,363.83,21.01,59.63,0.05,152.59,25.99,28.89,0.0
222,2022-08-10 06:00:00,4,440.6,33.53,62.38,0.0,202.18,26.35,29.38,0.0
223,2022-08-10 07:00:00,4,520.71,41.57,71.97,0.11,242.23,30.37,33.87,0.0
224,2022-08-10 08:00:00,4,574.11,49.17,74.71,2.24,270.84,33.16,37.13,0.0
225,2022-08-10 09:00:00,4,580.79,49.17,69.23,8.31,274.66,32.46,36.48,0.0
226,2022-08-10 10:00:00,2,380.52,14.98,49.35,36.12,152.59,19.12,21.95,0.01
227,2022-08-10 11:00:00,2,360.49,10.95,47.98,40.41,146.87,16.41,18.8,0.01
228,2022-08-10 12:00:00,2,373.84,11.85,56.89,32.54,160.22,18.14,20.44,0.01
229,2022-08-10 13:00:00,2,357.15,10.95,56.89,30.76,144.96,18.37,20.49,0.01
230,2022-08-10 14:00:00,2,363.83,12.85,56.21,33.26,152.59,17.91,19.84,0.0
231,2022-08-10 15:00:00,2,400.54,14.31,58.26,35.41,181.2,18.01,19.75,0.0
232,2022-08-10 16:00:00,2,403.88,12.07,54.15,49.35,181.2,16.45,18.02,0.0
233,2022-08-10 17:00:00,2,387.19,8.72,51.41,56.51,173.57,15.3,16.79,0.0
234,2022-08-10 18:00:00,2,390.53,7.04,53.47,57.22,179.29,15.49,16.98,0.0
235,2022-08-10 19:00:00,3,433.92,5.14,69.23,47.21,217.44,17.88,19.46,0.0
236,2022-08-10 20:00:00,3,487.33,1.09,86.37,31.47,255.58,21.55,23.38,0.0
237,2022-08-10 21:00:00,3,480.65,0.05,77.46,30.04,234.6,21.56,23.64,0.0
238,2022-08-10 22:00:00,3,494.0,1.9,82.25,12.16,226.97,20.41,22.71,0.0
239,2022-08-10 23:00:00,3,520.71,13.97,81.57,0.22,236.51,20.14,22.62,0.0
240,2022-08-11 00:00:00,3,500.68,23.02,72.66,0.01,217.44,18.4,20.92,0.0
241,2022-08-11 01:00:00,2,460.62,26.82,61.69,0.01,171.66,18.05,20.73,0.0
242,2022-08-11 02:00:00,2,440.6,31.29,54.15,0.0,164.03,19.95,22.99,0.0
243,2022-08-11 03:00:00,3,447.27,36.21,52.78,0.0,185.01,22.24,25.58,0.0
244,2022-08-11 04:00:00,4,473.98,43.81,53.47,0.0,219.35,25.18,28.78,0.0
245,2022-08-11 05:00:00,4,487.33,47.39,50.72,0.0,213.62,26.37,30.22,0.0
246,2022-08-11 06:00:00,4,473.98,45.15,47.98,0.0,185.01,25.06,29.04,0.0
247,2022-08-11 07:00:00,3,433.92,25.48,63.06,3.0,211.72,18.73,22.08,0.0
248,2022-08-11 08:00:00,2,410.56,25.48,50.72,17.17,188.83,15.29,18.05,0.0
249,2022-08-11 09:00:00,2,420.57,29.5,45.93,29.33,198.36,14.5,17.14,0.0
250,2022-08-11 10:00:00,2,393.87,24.36,43.53,42.2,181.2,13.22,15.58,0.0
251,2022-08-11 11:00:00,2,393.87,21.46,44.55,51.5,183.11,13.97,16.18,0.0
252,2022-08-11 12:00:00,3,433.92,22.35,52.78,54.36,213.62,17.89,20.2,0.0
253,2022-08-11 13:00:00,3,440.6,19.22,54.84,60.8,217.44,19.57,21.76,0.0
254,2022-08-11 14:00:00,3,440.6,16.32,54.15,70.1,217.44,21.15,23.17,0.0
255,2022-08-11 15:00:00,4,473.98,15.2,58.26,75.82,234.6,25.53,27.6,0.0
256,2022-08-11 16:00:00,4,480.65,10.84,56.21,86.55,228.88,28.9,31.13,0.0
257,2022-08-11 17:00:00,4,440.6,5.98,48.67,95.84,196.46,26.86,29.15,0.0
258,2022-08-11 18:00:00,3,393.87,2.93,42.5,94.41,165.94,22.18,24.44,0.0
259,2022-08-11 19:00:00,2,370.5,1.08,42.84,80.82,154.5,16.9,19.06,0.0
260,2022-08-11 20:00:00,2,380.52,0.13,47.98,57.22,165.94,14.12,16.29,0.0
261,2022-08-11 21:00:00,2,393.87,0.02,52.09,37.91,171.66,13.55,15.81,0.0
262,2022-08-11 22:00:00,3,467.3,2.99,76.09,10.01,217.44,18.05,20.41,0.0
263,2022-08-11 23:00:00,4,567.44,19.0,87.74,0.06,263.21,25.23,27.69,0.0
264,2022-08-12 00:00:00,4,587.46,27.72,90.48,0.0,251.77,28.84,31.29,0.0
265,2022-08-12 01:00:00,4,527.38,21.46,90.48,0.03,200.27,27.21,29.65,0.0
266,2022-08-12 02:00:00,3,467.3,16.54,81.57,0.09,169.75,22.51,25.04,0.0
267,2022-08-12 03:00:00,2,447.27,20.56,71.29,0.05,173.57,18.98,21.6,0.0
268,2022-08-12 04:00:00,2,407.22,16.99,61.01,0.12,160.22,15.36,17.93,0.0
269,2022-08-12 05:00:00,2,380.52,15.65,52.78,0.14,148.77,13.92,16.46,0.0
270,2022-08-12 06:00:00,2,367.16,16.54,47.3,0.12,143.05,13.22,15.74,0.0
271,2022-08-12 07:00:00,2,373.84,20.12,43.53,1.08,148.77,13.12,15.59,0.0
272,2022-08-12 08:00:00,2,413.89,28.39,42.16,9.3,173.57,13.82,16.15,0.0
273,2022-08-12 09:00:00,3,453.95,34.42,43.87,22.17,205.99,15.28,17.51,0.0
274,2022-08-12 10:00:00,2,370.5,21.01,36.33,45.42,156.4,12.07,13.81,0.0
275,2022-08-12 11:00:00,2,380.52,18.78,35.64,56.51,158.31,13.23,14.95,0.0
276,2022-08-12 12:00:00,2,403.88,16.76,36.33,66.52,164.03,15.84,17.77,0.0
277,2022-08-12 13:00:00,2,373.84,12.07,31.53,80.11,144.96,16.6,18.66,0.0
278,2022-08-12 14:00:00,2,347.14,8.49,27.76,91.55,127.79,16.79,18.95,0.0
279,2022-08-12 15:00:00,2,337.12,6.76,26.73,97.27,122.07,16.69,19.04,0.0
280,2022-08-12 16:00:00,2,333.79,5.64,25.02,95.84,117.3,14.77,17.39,0.0
281,2022-08-12 17:00:00,2,333.79,5.2,25.36,90.12,115.39,13.22,16.03,0.0
282,2022-08-12 18:00:00,2,340.46,4.64,28.79,81.54,120.16,12.53,15.42,0.0
283,2022-08-12 19:00:00,2,420.57,5.92,52.78,52.21,186.92,14.48,17.58,0.0
