Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1606586400,2,367.17,0.33,62.38,29.33,122.07,7.12,7.71,0.23,Almaty
1606590000,2,390.53,0.4,61.69,27.18,135.42,7.37,8.09,0.24,Almaty
1606593600,2,383.85,0.26,54.15,32.54,127.79,6.68,7.43,0.23,Almaty
1606597200,2,373.84,0.16,48.67,38.62,123.98,6.03,6.74,0.23,Almaty
1606600800,2,413.9,0.75,61.69,22.71,137.33,9.05,9.84,0.38,Almaty
1606604400,2,460.63,7.1,73.34,2.44,143.05,12.98,13.98,0.57,Almaty
1606608000,2,447.27,15.2,65.12,0.41,125.89,13.61,14.85,0.64,Almaty
1606611600,2,420.57,18.77,58.26,0.35,113.49,16.62,18.17,0.74,Almaty
1606615200,3,423.91,22.8,55.52,0.23,111.58,20.64,22.37,0.88,Almaty
1606618800,3,423.91,25.03,52.78,1.26,122.07,21.02,22.72,0.91,Almaty
1606622400,3,423.91,28.16,58.95,15.74,202.18,10.34,11.3,0.63,Almaty
1606626000,2,403.88,29.5,46.61,29.68,192.64,9.25,10.04,0.56,Almaty
1606629600,2,413.9,28.61,42.84,41.13,188.83,9.03,9.66,0.43,Almaty
1606633200,2,383.85,24.59,40.78,50.78,169.75,8.66,9.2,0.29,Almaty
1606636800,2,373.84,22.8,39.41,52.93,162.13,8.4,8.9,0.21,Almaty
1606640400,2,350.48,18.55,38.39,54.36,144.96,7.64,8.09,0.15,Almaty
1606644000,2,353.81,13.64,45.24,48.64,144.96,7.68,8.11,0.17,Almaty
1606647600,2,363.83,6.26,58.95,32.9,150.68,7.71,8.17,0.2,Almaty
1606651200,2,360.49,0.92,67.17,20.03,146.87,7.59,8.15,0.21,Almaty
1606654800,2,357.15,0.91,66.49,18.77,141.14,7.77,8.38,0.19,Almaty
1606658400,2,380.52,1.44,71.97,13.59,156.4,9.04,9.76,0.17,Almaty
1606662000,2,423.91,2.99,80.2,6.97,185.01,10.81,11.69,0.14,Almaty
1606665600,2,447.27,4.25,82.25,4.38,192.64,11.23,12.25,0.13,Almaty
1606669200,3,473.98,7.38,85.0,1.7,215.53,12.24,13.36,0.15,Almaty
1606672800,3,547.41,14.08,94.59,0.27,270.84,14.87,16.21,0.21,Almaty
1606676400,4,667.57,27.27,111.04,0.04,362.4,19.71,21.48,0.37,Almaty
1606680000,4,761.03,42.47,123.38,0.01,442.51,23.74,25.97,0.58,Almaty
1606683600,4,807.76,52.3,127.49,0.0,476.84,25.33,27.82,0.72,Almaty
1606687200,4,841.14,59.01,131.61,0.0,495.91,26.66,29.33,0.86,Almaty
1606690800,4,814.44,56.33,127.49,0.0,476.84,25.74,28.41,0.88,Almaty
1606694400,4,727.65,44.7,115.16,0.01,404.36,22.28,24.68,0.78,Almaty
1606698000,3,640.87,32.19,104.19,0.07,335.69,19.2,21.22,0.67,Almaty
1606701600,3,620.84,28.39,97.33,0.1,312.81,18.46,20.22,0.72,Almaty
1606705200,3,634.19,32.63,90.48,1.68,320.44,18.51,20.15,0.87,Almaty
1606708800,3,674.25,48.73,74.03,14.31,343.32,19.95,21.68,0.96,Almaty
1606712400,4,687.6,67.06,65.12,24.68,370.03,22.3,24.08,0.98,Almaty
1606716000,4,714.3,80.47,63.06,31.11,404.36,25.38,27.12,0.89,Almaty
1606719600,4,747.68,89.41,63.75,32.9,389.1,32.35,34.52,0.82,Almaty
1606723200,4,767.71,95.67,65.12,30.04,354.77,40.61,43.3,0.78,Almaty
1606726800,4,767.71,97.45,68.55,25.03,331.88,44.98,47.78,0.74,Almaty
1606730400,5,867.84,112.65,84.31,14.31,385.28,54.3,57.17,0.94,Almaty
1606734000,5,988.01,130.53,100.08,3.49,450.13,60.62,63.58,1.25,Almaty
1606737600,5,1014.71,134.11,106.93,0.02,488.28,58.24,61.15,1.47,Almaty
1606741200,5,867.84,108.18,100.08,0.0,434.88,52.93,55.64,1.57,Almaty
1606744800,5,647.54,72.42,81.57,0.0,312.81,50.5,53.42,1.63,Almaty
1606748400,4,507.36,44.26,71.97,0.03,236.51,44.37,47.59,1.46,Almaty
1606752000,4,400.54,20.79,68.55,0.61,173.57,33.71,36.95,1.14,Almaty
1606755600,4,380.52,14.98,67.17,0.93,158.31,29.42,32.28,1.06,Almaty
1606759200,4,413.9,20.79,67.86,0.28,177.38,28.9,31.41,1.14,Almaty
1606762800,4,480.65,33.08,69.92,0.04,186.92,30.82,33.17,1.24,Almaty
1606766400,4,440.6,30.85,62.38,0.09,143.05,26.6,28.91,1.08,Almaty
1606770000,2,347.14,17.43,50.72,0.71,98.23,17.78,20.03,0.78,Almaty
1606773600,2,300.41,9.95,46.61,1.72,84.88,13.39,15.49,0.65,Almaty
1606777200,2,307.08,9.5,47.98,1.92,88.69,13.03,14.94,0.64,Almaty
1606780800,2,343.8,15.2,52.09,0.81,111.58,15.47,17.33,0.74,Almaty
1606784400,4,627.52,72.42,70.6,0.0,331.88,27.86,30.08,1.35,Almaty
1606788000,4,794.41,106.39,76.77,0.0,373.84,49.02,51.94,1.95,Almaty
1606791600,5,1014.71,150.2,86.37,0.02,457.76,75.19,79.03,2.69,Almaty
1606795200,5,1241.68,189.54,98.71,0.17,564.58,93.5,98.05,3.23,Almaty
1606798800,5,1508.71,232.46,117.9,0.36,694.28,102.13,106.69,3.67,Almaty
1606802400,5,1575.47,225.31,132.98,0.58,770.57,91.72,95.88,3.67,Almaty
1606806000,5,1428.6,184.18,131.61,3.49,686.65,79.02,83.19,3.29,Almaty
1606809600,5,1348.5,169.87,124.75,3.98,610.35,77.38,81.74,3.14,Almaty
1606813200,5,1375.2,184.18,119.27,4.11,633.24,78.69,83.22,3.17,Almaty
1606816800,5,1482.01,209.21,115.16,3.84,633.24,89.96,94.85,3.45,Almaty
1606820400,5,1655.58,243.19,123.38,1.07,602.72,112.45,118.14,3.83,Almaty
1606824000,5,1642.23,227.09,139.83,0.01,495.91,122.5,129.35,3.48,Almaty
1606827600,5,1281.74,151.99,141.2,0.0,331.88,103.99,110.7,2.53,Almaty
1606831200,5,1161.58,137.69,131.61,0.0,301.36,106.83,113.08,2.5,Almaty
1606834800,5,1401.9,189.54,137.09,0.0,392.91,141.8,148.57,3.42,Almaty
1606838400,5,1682.28,243.19,148.06,0.0,480.65,175.99,183.37,4.24,Almaty
1606842000,5,1682.28,243.19,148.06,0.0,461.58,177.37,184.71,4.18,Almaty
1606845600,5,1428.6,182.39,146.69,0.0,389.1,138.1,144.68,3.17,Almaty
1606849200,5,1094.82,105.5,146.69,0.0,320.44,87.88,93.5,2.03,Almaty
1606852800,5,947.95,79.57,141.2,0.0,278.47,67.33,72.3,1.63,Almaty
1606856400,5,988.01,93.88,138.46,0.0,282.29,70.82,75.56,1.77,Almaty
1606860000,5,1255.04,141.26,146.69,0.0,347.14,96.73,102.07,2.41,Almaty
1606863600,5,1388.55,164.51,152.17,0.0,370.03,107.52,113.33,2.66,Almaty
1606867200,5,1255.04,134.11,152.17,0.0,350.95,90.81,96.85,2.25,Almaty
1606870800,5,1054.76,88.51,152.17,0.0,343.32,72.65,78.86,1.87,Almaty
1606874400,5,974.66,76.89,149.43,0.0,350.95,69.55,75.63,1.85,Almaty
1606878000,5,947.95,83.15,139.83,0.7,316.62,69.87,75.6,1.76,Almaty
1606881600,5,1108.17,135.9,131.61,6.97,671.39,46.17,49.72,1.35,Almaty
1606885200,5,1228.33,168.09,124.75,13.59,656.13,51.48,55.29,1.38,Almaty
1606888800,5,1401.9,209.21,127.49,17.35,694.28,60.76,65.03,1.33,Almaty
1606892400,4,1041.41,137.69,104.19,25.75,473.02,43.93,47.37,0.56,Almaty
1606896000,4,988.01,128.75,100.08,25.03,434.88,44.33,48.09,0.32,Almaty
1606899600,4,974.66,125.17,102.82,20.39,427.25,44.18,47.89,0.26,Almaty
1606903200,4,1094.82,135.9,122.01,11.98,480.65,49.72,53.46,0.34,Almaty
1606906800,5,1161.58,139.48,142.57,2.5,518.8,53.51,57.45,0.4,Almaty
1606910400,5,1148.22,134.11,146.69,0.02,503.54,52.95,57.0,0.41,Almaty
1606914000,5,988.01,108.18,123.38,0.0,242.23,52.26,56.08,0.53,Almaty
1606917600,5,827.79,89.41,98.71,0.0,133.51,56.78,60.72,0.79,Almaty
1606921200,5,754.36,84.94,84.31,0.0,148.77,62.24,66.65,1.12,Almaty
1606924800,5,634.19,69.74,72.66,0.0,160.22,57.34,62.1,1.24,Almaty
1606928400,4,534.06,52.75,65.8,0.0,144.96,46.69,51.1,1.08,Almaty
1606932000,4,480.65,40.68,62.38,0.01,125.89,35.07,38.84,0.87,Almaty
1606935600,4,447.27,33.08,59.63,0.03,114.44,27.36,30.66,0.72,Almaty
1606939200,3,427.25,27.72,57.58,0.05,105.86,22.67,25.57,0.63,Almaty
1606942800,2,410.56,23.92,56.21,0.11,100.14,19.93,22.39,0.59,Almaty
1606946400,3,417.23,26.15,55.52,0.06,109.67,20.2,22.49,0.64,Almaty
1606950000,3,433.92,30.85,54.15,0.04,96.32,21.08,23.35,0.59,Almaty
1606953600,3,447.27,34.87,53.47,0.02,73.43,22.16,24.54,0.43,Almaty
1606957200,4,514.03,48.73,58.95,0.0,101.09,29.13,32.09,0.43,Almaty
1606960800,4,527.38,56.33,55.52,0.0,115.4,41.43,44.77,0.93,Almaty
1606964400,5,534.06,60.8,54.15,0.23,154.5,50.36,54.25,1.43,Almaty
1606968000,4,480.65,53.2,49.35,5.05,152.59,46.88,50.95,1.39,Almaty
1606971600,4,467.3,54.99,43.53,14.48,146.87,43.84,47.63,1.19,Almaty
1606975200,4,527.38,67.06,43.53,20.74,123.98,44.55,48.03,0.74,Almaty
1606978800,5,1028.06,159.14,87.05,20.56,587.46,52.3,55.82,0.02,Almaty
1606982400,5,1228.33,166.3,97.33,20.39,556.95,55.39,59.58,0.0,Almaty
1606986000,5,1281.74,162.72,108.3,17.88,541.69,58.18,63.54,0.01,Almaty
1606989600,5,1228.33,151.99,120.64,10.28,503.54,59.78,66.84,0.01,Almaty
1606993200,4,961.3,105.5,111.04,2.66,377.66,47.25,55.07,0.0,Almaty
1606996800,4,667.57,57.22,90.48,0.03,259.4,31.38,38.59,0.01,Almaty
1607000400,3,507.36,32.19,78.14,0.03,194.55,23.29,29.17,0.0,Almaty
1607004000,3,460.63,20.56,76.77,0.22,167.85,21.08,26.3,0.0,Almaty
1607007600,2,433.92,10.51,76.77,1.54,143.05,18.84,23.51,0.01,Almaty
1607011200,2,380.52,4.25,68.55,5.45,123.98,15.03,18.93,0.09,Almaty
1607014800,2,357.15,2.21,59.63,10.19,120.16,12.48,15.56,0.14,Almaty
1607018400,2,343.8,0.89,55.52,18.42,122.07,10.48,13.02,0.16,Almaty
1607022000,2,373.84,2.24,65.12,11.8,143.05,10.75,13.43,0.31,Almaty
1607025600,2,410.56,7.71,69.92,2.46,169.75,11.59,14.44,0.48,Almaty
1607029200,2,433.92,14.19,69.23,0.7,194.55,12.08,14.88,0.58,Almaty
1607032800,3,480.65,23.92,71.97,0.14,232.7,13.83,16.69,0.66,Almaty
1607036400,3,540.73,35.76,76.08,0.03,274.66,16.09,19.09,0.73,Almaty
1607040000,3,607.49,48.73,80.2,0.01,324.25,18.77,21.97,0.83,Almaty
1607043600,4,700.95,57.22,80.2,0.0,381.47,21.1,24.16,0.86,Almaty
1607047200,4,847.82,66.16,91.85,0.0,461.58,26.4,29.62,0.91,Almaty
1607050800,5,1001.36,92.98,104.19,0.17,556.95,35.48,39.28,1.03,Almaty
1607054400,5,1014.71,116.23,105.56,4.34,610.35,42.09,46.3,1.12,Almaty
1607058000,5,1134.87,151.99,102.82,9.92,694.28,52.19,56.88,1.19,Almaty
1607061600,5,1308.44,191.33,104.19,13.05,785.83,67.0,72.48,1.03,Almaty
1607065200,5,1482.01,219.94,113.79,11.8,877.38,78.59,85.19,0.64,Almaty
1607068800,5,1508.71,219.94,122.01,7.69,885.01,80.55,87.9,0.34,Almaty
1607072400,5,1428.6,198.48,124.75,3.0,823.98,75.69,82.96,0.28,Almaty
1607076000,5,1321.79,169.87,127.49,0.49,747.68,67.83,74.5,0.37,Almaty
1607079600,5,1228.33,148.42,122.01,0.08,663.76,59.4,65.46,0.62,Almaty
1607083200,5,1081.47,121.59,108.3,0.0,556.95,50.11,55.51,0.85,Almaty
1607086800,4,961.3,102.82,95.96,0.0,488.28,44.14,48.42,1.01,Almaty
1607090400,4,907.9,98.35,85.0,0.0,469.21,41.3,44.36,1.16,Almaty
1607094000,4,867.84,94.77,78.14,0.0,453.95,38.26,40.49,1.2,Almaty
1607097600,4,834.47,90.3,75.4,0.0,438.69,35.98,37.82,1.2,Almaty
1607101200,4,834.47,92.98,76.77,0.0,442.51,35.46,36.92,1.24,Almaty
1607104800,4,827.79,92.09,78.14,0.0,442.51,32.85,34.01,1.2,Almaty
1607108400,3,660.9,54.99,77.46,0.0,328.06,22.49,23.39,0.85,Almaty
1607112000,3,607.49,42.47,77.46,0.0,289.92,18.88,19.78,0.74,Almaty
1607115600,3,614.17,41.57,80.2,0.0,286.1,18.55,19.5,0.72,Almaty
1607119200,3,654.22,46.49,85.68,0.0,270.84,23.33,24.57,0.77,Almaty
1607122800,4,680.92,50.52,87.74,0.0,240.33,28.5,30.09,0.82,Almaty
1607126400,4,654.22,49.17,87.74,0.0,209.81,30.72,32.49,0.86,Almaty
1607130000,4,614.17,46.05,85.68,0.0,185.01,35.17,36.94,0.96,Almaty
1607133600,4,587.46,46.49,80.88,0.0,175.48,39.58,41.2,1.09,Almaty
1607137200,4,560.76,47.83,74.71,0.12,173.57,41.33,42.76,1.17,Almaty
1607140800,4,487.33,38.89,64.43,2.21,152.59,33.17,34.42,1.03,Almaty
1607144400,3,427.25,33.08,54.84,5.99,144.96,24.88,25.96,0.86,Almaty
1607148000,2,433.92,33.98,53.47,7.51,171.66,19.11,20.09,0.75,Almaty
1607151600,3,453.95,32.19,59.63,8.58,215.53,12.59,13.3,0.62,Almaty
1607155200,3,453.95,31.29,61.01,8.49,219.35,11.81,12.54,0.6,Almaty
1607158800,3,433.92,29.5,59.63,7.06,211.72,11.02,11.68,0.59,Almaty
1607162400,3,453.95,33.98,61.69,3.26,228.88,11.98,12.6,0.67,Almaty
1607166000,3,487.33,44.7,61.69,0.54,259.4,13.46,14.08,0.8,Almaty
1607169600,3,473.98,45.6,58.26,0.02,255.59,13.33,13.96,0.82,Almaty
1607173200,3,447.27,42.02,56.21,0.02,238.42,13.34,13.89,0.82,Almaty
1607176800,3,480.65,49.17,58.26,0.01,263.21,15.85,16.45,0.93,Almaty
1607180400,3,580.79,65.27,66.49,0.0,335.69,20.53,21.51,1.17,Almaty
1607184000,4,547.41,57.22,63.75,0.0,282.29,26.44,27.85,1.25,Almaty
1607187600,4,453.95,43.36,55.52,0.02,211.72,29.69,31.46,1.28,Almaty
1607191200,4,387.19,29.95,52.09,0.1,173.57,25.07,26.75,1.2,Almaty
1607194800,2,333.79,17.21,51.41,0.64,143.05,19.29,20.82,1.06,Almaty
1607198400,2,290.39,6.54,47.98,3.76,111.58,14.13,15.49,0.88,Almaty
1607202000,2,263.69,1.48,41.81,14.48,86.78,10.57,11.75,0.72,Almaty
1607205600,2,273.71,0.62,41.47,22.17,76.29,10.23,11.31,0.67,Almaty
1607209200,2,310.42,1.29,52.09,15.74,94.41,13.0,14.17,0.76,Almaty
1607212800,2,383.85,7.26,67.86,3.53,139.24,19.89,21.36,1.01,Almaty
1607216400,4,520.71,30.85,78.14,0.06,204.09,36.82,39.1,1.5,Almaty
1607220000,5,647.54,53.64,82.94,0.0,230.79,50.99,53.96,1.87,Almaty
1607223600,5,700.95,63.48,85.68,0.2,259.4,51.82,54.96,1.95,Almaty
1607227200,4,774.38,76.89,93.22,4.65,396.73,36.5,39.35,1.65,Almaty
1607230800,4,714.3,73.31,84.31,15.2,354.77,31.6,34.1,1.36,Almaty
1607234400,4,647.54,67.06,72.66,26.46,308.99,27.9,30.08,1.05,Almaty
1607238000,4,607.49,63.48,66.49,32.54,293.73,25.55,27.54,0.8,Almaty
1607241600,4,614.17,64.37,65.8,31.83,297.55,26.1,28.07,0.69,Almaty
1607245200,4,600.82,60.8,65.8,27.54,286.1,25.59,27.46,0.61,Almaty
1607248800,4,580.79,53.64,68.55,16.99,259.4,25.85,27.62,0.66,Almaty
1607252400,4,554.09,43.81,73.34,4.51,225.07,25.89,27.69,0.81,Almaty
1607256000,3,487.33,32.19,69.92,0.11,181.2,23.46,25.38,0.87,Almaty
1607259600,3,413.9,21.91,61.69,0.26,131.61,24.53,26.67,0.93,Almaty
1607263200,4,433.92,30.85,59.63,0.06,133.51,37.19,39.82,1.25,Almaty
1607266800,5,520.71,50.52,61.69,0.0,165.94,56.35,59.59,1.69,Almaty
1607270400,5,567.44,61.69,61.69,0.0,190.74,67.22,70.79,1.95,Almaty
1607274000,5,507.36,51.41,57.58,0.01,175.48,58.82,62.06,1.76,Almaty
1607277600,4,400.54,29.5,54.15,0.15,135.42,38.64,41.14,1.31,Almaty
1607281200,3,327.11,12.52,51.41,1.42,111.58,23.45,25.42,0.98,Almaty
1607284800,2,297.07,4.86,50.04,5.59,103.95,16.95,18.64,0.84,Almaty
1607288400,2,293.73,1.87,49.35,12.7,101.09,14.22,15.76,0.77,Almaty
1607292000,2,307.08,1.33,52.78,15.91,109.67,14.25,15.75,0.78,Almaty
1607295600,2,323.77,1.47,56.21,15.2,113.49,14.54,15.99,0.77,Almaty
1607299200,2,340.46,2.21,60.32,11.8,114.44,15.43,16.85,0.77,Almaty
1607302800,3,383.85,9.05,66.49,3.44,125.89,23.28,24.98,0.96,Almaty
1607306400,4,460.63,27.72,66.49,0.24,144.96,40.28,42.81,1.43,Almaty
1607310000,5,554.09,48.73,67.17,0.16,171.66,57.84,61.36,1.88,Almaty
1607313600,5,547.41,52.75,63.06,3.4,171.66,60.55,64.59,1.88,Almaty
1607317200,5,580.79,61.69,61.01,8.49,186.92,63.37,67.47,1.92,Almaty
1607320800,5,707.63,84.94,67.86,11.09,242.23,76.19,80.7,2.22,Almaty
1607324400,5,974.66,119.81,93.22,14.31,518.8,55.04,60.36,2.15,Almaty
1607328000,5,1121.52,144.84,97.33,15.91,595.09,60.7,67.67,2.19,Almaty
1607331600,5,1188.28,157.36,95.96,13.77,633.24,61.74,69.2,2.03,Almaty
1607335200,5,1255.04,168.09,100.08,8.05,648.5,70.9,78.22,2.28,Almaty
1607338800,5,1428.6,194.91,111.04,1.74,732.42,94.15,102.15,3.17,Almaty
1607342400,5,1441.96,193.12,119.27,0.01,717.16,106.39,115.34,3.55,Almaty
1607346000,5,1214.98,144.84,120.64,0.0,549.32,97.59,106.68,2.91,Almaty
1607349600,5,988.01,105.5,112.41,0.0,419.62,86.8,95.44,2.44,Almaty
1607353200,5,827.79,82.25,101.45,0.0,335.69,77.65,85.6,2.22,Almaty
1607356800,5,680.92,61.69,89.11,0.0,263.21,65.83,72.7,1.95,Almaty
1607360400,5,614.17,54.99,82.94,0.0,238.42,58.9,64.66,1.82,Almaty
1607364000,5,674.25,65.27,86.37,0.0,259.4,59.62,64.63,1.88,Almaty
1607367600,5,794.41,80.47,98.71,0.0,297.55,57.13,61.2,1.87,Almaty
1607371200,5,854.49,92.98,100.08,0.0,270.84,62.38,66.31,1.93,Almaty
1607374800,5,807.76,85.83,94.59,0.0,221.25,58.25,61.92,1.71,Almaty
1607378400,5,747.68,76.89,90.48,0.0,207.9,51.53,54.81,1.55,Almaty
1607382000,4,667.57,65.27,80.88,0.0,217.44,42.05,44.92,1.44,Almaty
1607385600,4,554.09,51.41,69.23,0.01,211.72,33.27,35.84,1.33,Almaty
1607389200,4,520.71,50.96,61.69,0.01,221.25,39.89,42.73,1.46,Almaty
1607392800,5,627.52,72.42,63.06,0.0,263.21,58.73,62.18,1.87,Almaty
1607396400,5,794.41,99.24,71.29,0.13,312.81,74.07,77.83,2.22,Almaty
1607400000,5,854.49,109.97,72.66,3.09,362.4,63.98,67.25,2.06,Almaty
1607403600,5,847.82,111.76,63.75,7.51,370.03,56.75,59.65,1.93,Almaty
1607407200,4,801.09,108.18,54.84,10.37,373.84,48.07,50.61,1.68,Almaty
1607410800,4,727.65,89.41,61.01,16.27,404.36,30.61,32.55,0.96,Almaty
1607414400,4,734.33,87.62,64.43,18.42,400.54,31.3,33.52,0.75,Almaty
1607418000,4,607.49,60.8,63.75,22.71,312.81,25.51,27.67,0.46,Almaty
1607421600,4,540.73,41.57,67.17,18.77,230.79,26.3,28.4,0.54,Almaty
1607425200,4,614.17,48.73,80.2,4.11,226.97,37.7,40.06,1.05,Almaty
1607428800,5,801.09,82.25,86.37,0.02,278.47,59.46,62.39,1.84,Almaty
1607432400,5,988.01,118.02,90.48,0.0,316.62,86.2,89.82,2.57,Almaty
1607436000,5,1001.36,126.96,83.63,0.0,289.92,101.26,105.41,2.76,Almaty
1607439600,5,854.49,107.29,76.08,0.0,234.6,96.35,100.97,2.38,Almaty
1607443200,5,660.9,69.74,70.6,0.0,179.29,75.66,80.52,1.71,Almaty
1607446800,5,640.87,67.95,69.92,0.0,179.29,72.68,77.36,1.65,Almaty
1607450400,5,787.74,92.98,74.03,0.0,215.53,87.42,91.97,2.09,Almaty
1607454000,5,1041.41,128.75,87.74,0.0,274.66,112.96,117.98,2.69,Almaty
1607457600,5,1068.12,135.9,87.05,0.0,255.59,113.36,118.16,2.6,Almaty
1607461200,5,807.76,94.77,70.6,0.0,179.29,79.73,83.74,1.79,Almaty
1607464800,4,567.44,53.64,59.63,0.0,137.33,47.45,50.72,1.09,Almaty
1607468400,4,534.06,48.28,62.38,0.0,154.5,39.36,42.54,0.97,Almaty
1607472000,4,634.19,67.06,69.92,0.0,207.9,47.22,50.72,1.24,Almaty
1607475600,5,881.2,111.76,82.25,0.0,293.73,75.59,80.01,2.0,Almaty
1607479200,5,974.66,134.11,84.31,0.0,301.36,95.7,100.86,2.5,Almaty
1607482800,5,894.55,118.02,82.94,0.13,267.03,91.42,97.03,2.31,Almaty
1607486400,5,714.3,84.94,78.14,5.14,236.51,68.37,74.15,1.69,Almaty
1607490000,5,734.33,92.98,74.71,13.77,267.03,67.74,73.34,1.62,Almaty
1607493600,5,921.25,132.32,74.71,16.45,343.32,89.3,94.5,2.03,Almaty
1607497200,5,1668.93,264.65,109.67,13.59,930.79,107.71,113.19,2.69,Almaty
1607500800,5,2029.42,329.02,128.87,12.34,1068.12,135.97,142.44,2.66,Almaty
1607504400,5,2056.12,332.59,138.46,10.19,1052.86,140.48,147.41,1.96,Almaty
1607508000,5,1976.01,314.71,146.69,5.5,1007.08,135.08,142.23,1.46,Almaty
1607511600,5,2136.23,339.75,161.77,1.04,1129.15,142.03,149.59,1.62,Almaty
1607515200,5,2349.85,375.51,183.7,0.01,1327.52,149.72,158.46,1.81,Almaty
1607518800,5,1468.66,180.6,143.95,0.0,770.57,78.39,84.2,0.71,Almaty
1607522400,5,1228.33,114.44,130.24,0.0,564.58,56.51,60.73,0.63,Almaty
1607526000,4,1121.52,89.41,120.64,0.0,480.65,49.83,53.76,0.72,Almaty
1607529600,4,974.66,67.06,106.93,0.0,389.1,43.12,47.0,0.63,Almaty
1607533200,4,881.2,52.75,93.22,0.0,328.06,37.3,40.97,0.6,Almaty
1607536800,4,881.2,54.09,85.0,0.0,320.44,34.93,38.51,0.64,Almaty
1607540400,4,947.95,72.42,87.74,0.0,377.66,38.92,43.08,0.77,Almaty
1607544000,4,1028.06,92.98,94.59,0.0,457.76,45.55,50.71,0.9,Almaty
1607547600,5,1081.47,108.18,101.45,0.0,511.17,49.58,55.6,1.0,Almaty
1607551200,5,1321.79,153.78,116.53,0.0,671.39,63.48,71.84,1.44,Almaty
1607554800,5,1522.06,193.12,126.12,0.0,793.46,74.47,85.05,1.84,Almaty
1607558400,5,1535.42,202.06,123.38,0.0,785.83,75.12,86.63,1.95,Almaty
1607562000,5,1508.71,203.85,119.27,0.0,770.57,74.84,86.46,2.03,Almaty
1607565600,5,1588.82,225.31,120.64,0.0,831.6,80.31,92.28,2.34,Almaty
1607569200,5,1668.93,246.76,123.38,0.07,900.27,85.82,98.48,2.66,Almaty
1607572800,5,1482.01,164.51,112.41,2.35,648.5,60.31,69.95,1.76,Almaty
1607576400,5,1508.71,169.87,104.19,6.62,671.39,58.63,67.44,1.77,Almaty
1607580000,5,1815.8,223.52,111.04,10.1,839.23,72.47,81.87,2.15,Almaty
1607583600,5,2189.64,289.68,127.49,11.8,1068.12,91.99,102.9,2.44,Almaty
1607587200,5,2403.26,343.32,142.57,11.44,1235.96,109.76,121.71,2.41,Almaty
1607590800,5,2483.37,361.2,153.54,9.39,1266.48,120.52,132.24,2.06,Almaty
1607594400,5,2456.67,357.63,164.51,5.68,1251.22,124.55,135.58,1.77,Almaty
1607598000,5,2269.75,325.44,169.99,1.19,1174.93,118.79,128.65,1.71,Almaty
1607601600,5,1922.61,261.07,164.51,0.01,991.82,100.11,108.35,1.57,Almaty
1607605200,5,1188.28,130.53,135.72,0.0,595.09,57.01,61.86,0.93,Almaty
1607608800,4,894.55,76.89,128.87,0.0,457.76,42.57,46.28,0.71,Almaty
1607612400,4,807.76,63.48,124.75,0.0,415.8,37.83,41.13,0.71,Almaty
1607616000,4,714.3,52.3,108.3,0.0,297.55,42.11,46.0,0.86,Almaty
1607619600,4,607.49,41.13,87.05,0.02,181.2,43.35,47.83,0.93,Almaty
1607623200,4,500.68,27.72,71.97,0.13,122.07,32.27,36.45,0.76,Almaty
1607626800,3,427.25,17.43,61.69,0.51,98.23,23.43,26.94,0.61,Almaty
1607630400,3,413.9,16.54,59.63,0.51,97.28,21.05,23.89,0.59,Almaty
1607634000,3,453.95,25.26,62.38,0.14,123.98,23.28,25.74,0.72,Almaty
1607637600,4,587.46,50.52,73.34,0.0,204.09,33.06,35.73,1.08,Almaty
1607641200,4,587.46,53.64,70.6,0.0,223.16,34.4,37.33,1.19,Almaty
1607644800,4,494.0,39.79,62.38,0.04,198.36,28.65,31.75,1.05,Almaty
1607648400,4,480.65,38.0,61.69,0.03,202.18,34.46,38.11,1.19,Almaty
1607652000,5,627.52,68.84,67.17,0.0,289.92,58.91,63.79,2.03,Almaty
1607655600,5,1014.71,141.26,83.63,0.08,476.84,109.4,116.31,3.67,Almaty
1607659200,5,1468.66,209.21,109.67,2.64,564.58,146.35,154.78,4.5,Almaty
1607662800,5,1708.98,250.34,120.64,7.96,625.61,159.49,168.5,4.62,Almaty
1607666400,5,1895.9,286.1,127.49,12.34,724.79,167.36,176.84,4.43,Almaty
1607670000,5,1762.39,264.65,127.49,16.27,976.56,101.8,109.88,2.47,Almaty
1607673600,5,1869.2,282.53,132.98,15.56,1052.86,107.96,116.4,1.87,Almaty
1607677200,5,2109.53,325.44,153.54,12.16,1205.44,123.04,131.94,1.71,Almaty
1607680800,5,2189.64,332.59,171.36,6.08,1281.74,123.9,132.45,1.88,Almaty
1607684400,5,2056.12,303.98,175.48,1.12,1235.96,109.59,117.56,2.12,Almaty
1607688000,5,1976.01,282.53,178.22,0.01,1174.93,99.76,107.5,2.28,Almaty
1607691600,5,1789.09,243.19,175.48,0.0,1037.6,89.86,96.9,2.12,Almaty
1607695200,5,1762.39,239.61,180.96,0.0,1022.34,92.31,98.94,2.38,Almaty
1607698800,5,1815.8,246.76,180.96,0.0,1037.6,93.83,100.05,2.82,Almaty
1607702400,5,1789.09,243.19,178.22,0.0,1007.08,92.48,98.52,3.07,Almaty
1607706000,5,1869.2,253.92,178.22,0.0,1052.86,94.04,100.37,3.33,Almaty
1607709600,5,1976.01,268.22,186.44,0.0,1098.63,98.43,105.63,3.52,Almaty
1607713200,5,2002.72,253.92,200.15,0.0,930.79,104.95,113.14,3.23,Almaty
