,Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3
286,2023-01-12 22:00:00,5,734.33,91.2,90.48,0.0,339.51,82.61,88.99,1.69
287,2023-01-12 23:00:00,4,647.54,71.53,85.68,0.0,293.73,70.15,75.71,1.47
288,2023-01-13 00:00:00,4,647.54,71.53,82.25,0.0,274.66,64.17,68.83,1.44
289,2023-01-13 01:00:00,4,634.19,71.53,71.97,0.0,347.14,31.61,33.89,1.11
290,2023-01-13 02:00:00,5,821.11,106.39,81.57,0.0,442.5,40.68,43.31,1.52
291,2023-01-13 03:00:00,5,1014.71,139.47,91.85,0.0,526.43,50.42,53.41,1.92
292,2023-01-13 04:00:00,5,1134.87,157.36,98.71,0.0,534.06,57.36,60.69,2.15
293,2023-01-13 05:00:00,5,1174.93,164.51,102.82,0.0,503.54,59.86,63.52,2.22
294,2023-01-13 06:00:00,5,988.01,119.81,100.08,0.0,385.28,48.77,52.48,1.76
295,2023-01-13 07:00:00,3,620.84,58.11,78.83,0.02,223.16,29.97,32.88,1.04
296,2023-01-13 08:00:00,3,473.98,42.47,63.06,0.07,183.11,24.56,26.97,0.88
297,2023-01-13 09:00:00,3,467.3,47.39,58.95,0.2,209.81,26.55,28.96,1.0
298,2023-01-13 10:00:00,3,500.68,58.11,54.84,7.15,238.42,29.68,32.21,1.12
299,2023-01-13 11:00:00,4,694.27,102.82,57.58,15.38,343.32,45.23,48.43,1.63
300,2023-01-13 12:00:00,5,1161.58,191.33,75.4,18.6,564.58,78.82,83.56,2.63
301,2023-01-13 13:00:00,5,1655.58,271.8,100.08,20.38,747.68,117.14,124.31,3.32
302,2023-01-13 14:00:00,5,1895.9,314.71,116.53,20.38,839.23,137.84,146.53,3.07
303,2023-01-13 15:00:00,5,2109.53,350.48,134.35,16.99,930.79,153.8,163.29,2.63
304,2023-01-13 16:00:00,5,2323.15,382.66,153.54,10.82,1083.37,171.17,181.37,2.47
305,2023-01-13 17:00:00,5,2349.85,382.66,168.62,3.71,1144.41,182.95,194.18,2.72
306,2023-01-13 18:00:00,5,2056.12,311.14,168.62,0.18,991.82,168.71,180.36,2.6
307,2023-01-13 19:00:00,5,1735.69,246.76,165.88,0.0,846.86,154.29,165.8,2.37
308,2023-01-13 20:00:00,5,1895.9,275.37,175.48,0.0,946.04,176.08,188.76,3.04
309,2023-01-13 21:00:00,5,2243.04,332.59,191.93,0.0,1052.86,206.65,222.13,4.12
310,2023-01-13 22:00:00,5,2269.74,325.44,183.7,0.0,717.16,211.17,228.01,4.18
311,2023-01-13 23:00:00,5,2243.04,318.29,180.96,0.0,518.8,217.55,234.42,4.12
312,2023-01-14 00:00:00,5,2109.53,296.83,178.22,0.0,427.25,205.71,221.84,3.39
313,2023-01-14 01:00:00,5,1842.5,246.76,174.11,0.0,389.1,171.62,185.87,2.34
314,2023-01-14 02:00:00,5,1708.98,227.09,172.73,0.0,377.66,152.88,166.02,1.95
315,2023-01-14 03:00:00,5,1789.09,239.61,175.48,0.0,373.84,152.47,165.36,2.03
316,2023-01-14 04:00:00,5,1895.9,253.92,180.96,0.0,438.69,150.06,162.94,2.37
317,2023-01-14 05:00:00,5,1922.61,253.92,180.96,0.0,534.06,136.0,149.62,2.53
318,2023-01-14 06:00:00,5,1976.01,264.64,189.19,0.0,694.27,132.12,146.59,2.69
319,2023-01-14 07:00:00,5,1976.01,250.34,202.89,0.0,1007.08,111.44,125.46,2.79
320,2023-01-14 08:00:00,5,1735.69,202.06,197.41,0.0,869.75,98.09,109.78,2.28
321,2023-01-14 09:00:00,5,1415.25,150.2,172.73,0.16,679.02,79.61,88.5,1.8
322,2023-01-14 10:00:00,5,1094.82,111.76,134.35,8.85,488.28,61.45,67.91,1.39
323,2023-01-14 11:00:00,5,921.25,101.03,100.08,25.75,385.28,52.77,57.94,1.16
324,2023-01-14 12:00:00,5,881.2,102.82,82.94,36.12,350.95,51.67,56.36,1.01
325,2023-01-14 13:00:00,5,961.3,121.59,84.31,36.84,389.1,58.95,63.87,0.96
326,2023-01-14 14:00:00,5,1148.22,157.36,95.96,32.54,473.02,74.82,80.22,0.97
327,2023-01-14 15:00:00,5,1401.9,200.27,112.41,25.39,579.83,96.0,101.92,0.95
328,2023-01-14 16:00:00,5,1762.39,253.92,141.2,15.74,595.09,136.2,143.17,1.22
329,2023-01-14 17:00:00,5,1869.2,264.64,154.91,5.59,465.39,158.65,166.16,1.6
330,2023-01-14 18:00:00,5,1548.77,202.06,142.57,0.28,331.88,136.12,143.38,1.54
331,2023-01-14 19:00:00,5,1054.76,118.02,116.53,0.0,232.7,98.11,104.45,1.19
332,2023-01-14 20:00:00,5,974.66,109.97,109.67,0.0,204.09,100.25,106.32,1.42
333,2023-01-14 21:00:00,5,1295.09,160.93,126.12,0.0,263.21,140.73,148.12,2.37
334,2023-01-14 22:00:00,5,1588.82,200.27,143.95,0.0,316.62,168.0,176.97,3.07
335,2023-01-14 23:00:00,5,1575.47,198.48,141.2,0.0,282.29,166.05,174.73,3.04
336,2023-01-15 00:00:00,5,1308.44,150.2,127.49,0.0,207.9,133.08,140.15,2.22
337,2023-01-15 01:00:00,5,934.6,86.72,108.3,0.0,156.4,85.28,90.36,1.22
338,2023-01-15 02:00:00,4,821.11,70.63,102.82,0.0,154.5,69.15,73.32,1.03
339,2023-01-15 03:00:00,5,934.6,88.51,109.67,0.0,183.11,81.29,85.92,1.47
340,2023-01-15 04:00:00,5,1121.52,112.65,119.27,0.0,223.16,102.75,108.93,2.25
341,2023-01-15 05:00:00,5,1161.58,119.81,117.9,0.0,234.6,103.84,110.51,2.47
342,2023-01-15 06:00:00,5,1161.58,121.59,116.53,0.0,267.03,97.18,103.94,2.37
343,2023-01-15 07:00:00,5,1348.5,141.26,149.43,0.0,572.2,87.71,95.26,2.37
344,2023-01-15 08:00:00,5,1134.87,96.56,145.32,0.0,473.02,70.52,76.23,1.77
345,2023-01-15 09:00:00,4,827.79,55.88,126.12,0.35,331.88,48.2,51.89,1.16
346,2023-01-15 10:00:00,3,594.14,40.23,90.48,16.09,225.07,32.62,35.07,0.77
347,2023-01-15 11:00:00,3,614.17,58.11,70.6,32.19,244.14,34.42,36.72,0.85
348,2023-01-15 12:00:00,5,867.84,110.86,74.71,30.76,381.47,53.28,56.17,1.27
349,2023-01-15 13:00:00,5,1201.63,177.03,87.05,26.11,556.95,81.22,85.75,1.58
350,2023-01-15 14:00:00,5,1361.85,205.64,95.96,23.96,625.61,96.74,102.23,1.3
351,2023-01-15 15:00:00,5,1335.14,196.7,98.71,21.46,587.46,96.79,102.12,0.74
352,2023-01-15 16:00:00,5,1201.63,166.3,102.82,16.81,549.32,80.56,85.28,0.18
353,2023-01-15 17:00:00,5,1214.98,162.72,112.41,6.62,556.95,80.06,84.53,0.34
354,2023-01-15 18:00:00,5,1321.79,184.18,123.38,0.33,595.09,87.13,91.87,0.84
355,2023-01-15 19:00:00,5,1308.44,177.03,123.38,0.0,469.21,97.32,102.08,1.44
356,2023-01-15 20:00:00,5,1214.98,162.72,117.9,0.0,328.06,108.17,112.96,1.84
357,2023-01-15 21:00:00,5,1134.87,148.42,116.53,0.0,259.4,113.23,118.32,1.87
358,2023-01-15 22:00:00,5,961.3,111.76,112.41,0.0,209.81,100.47,105.62,1.52
359,2023-01-15 23:00:00,5,867.84,94.77,109.67,0.0,190.73,91.17,95.89,1.36
360,2023-01-16 00:00:00,5,921.25,101.03,112.41,0.0,204.09,93.01,97.45,1.47
361,2023-01-16 01:00:00,5,1108.17,123.38,126.12,0.0,293.73,102.48,107.47,1.82
362,2023-01-16 02:00:00,5,1081.47,119.81,122.01,0.0,274.66,94.76,99.32,1.73
363,2023-01-16 03:00:00,4,881.2,90.3,105.56,0.0,213.62,71.23,74.78,1.3
364,2023-01-16 04:00:00,4,700.95,67.06,90.48,0.0,171.66,53.31,56.17,1.01
365,2023-01-16 05:00:00,3,627.52,59.9,82.94,0.0,154.5,46.89,49.6,0.95
366,2023-01-16 06:00:00,3,594.14,57.22,78.83,0.0,148.77,45.56,48.31,1.0
367,2023-01-16 07:00:00,4,640.87,70.63,78.14,0.0,171.66,60.12,63.42,1.41
368,2023-01-16 08:00:00,5,881.2,112.65,87.74,0.0,242.23,95.43,99.93,2.34
369,2023-01-16 09:00:00,5,1228.33,162.72,106.93,0.09,331.88,137.4,143.65,3.64
370,2023-01-16 10:00:00,5,1348.5,177.03,111.04,3.98,385.28,145.26,152.47,4.5
371,2023-01-16 11:00:00,5,1375.2,194.91,98.71,11.35,415.8,146.1,153.52,4.94
372,2023-01-16 12:00:00,5,1321.79,196.7,85.0,16.81,419.62,138.8,145.83,4.5
373,2023-01-16 13:00:00,5,1281.74,191.33,82.94,20.74,595.09,102.62,109.08,3.42
374,2023-01-16 14:00:00,5,1174.93,173.45,78.14,22.35,556.95,93.32,99.18,2.15
375,2023-01-16 15:00:00,5,974.66,139.47,69.92,21.46,453.95,77.63,82.71,1.39
376,2023-01-16 16:00:00,5,881.2,119.81,68.55,15.91,350.95,78.51,83.63,1.44
377,2023-01-16 17:00:00,5,961.3,126.96,78.83,6.26,312.81,95.85,101.71,2.12
378,2023-01-16 18:00:00,5,1148.22,150.2,94.59,0.35,328.06,121.54,128.32,3.2
379,2023-01-16 19:00:00,5,1188.28,157.36,100.08,0.0,316.62,137.42,144.8,4.18
380,2023-01-16 20:00:00,5,1001.36,126.96,87.74,0.0,247.96,124.95,131.75,3.86
381,2023-01-16 21:00:00,5,674.25,71.53,71.97,0.01,158.31,84.88,90.18,2.37
382,2023-01-16 22:00:00,3,370.5,15.65,58.95,1.81,91.55,38.72,42.07,1.08
383,2023-01-16 23:00:00,3,373.84,11.29,66.49,2.03,105.86,36.37,39.24,1.03
384,2023-01-17 00:00:00,4,567.44,34.87,85.0,0.05,175.48,59.41,63.35,2.03
385,2023-01-17 01:00:00,5,794.41,59.9,105.56,0.0,255.58,80.51,86.04,3.58
386,2023-01-17 02:00:00,5,847.82,70.63,105.56,0.0,301.36,76.12,81.92,4.5
387,2023-01-17 03:00:00,4,881.2,82.25,101.45,0.0,347.14,70.05,75.73,5.0
388,2023-01-17 04:00:00,4,821.11,77.78,91.85,0.0,312.81,61.47,66.39,4.5
389,2023-01-17 05:00:00,3,607.49,45.15,73.34,0.05,192.64,42.64,46.23,3.13
390,2023-01-17 06:00:00,3,377.18,13.3,54.15,2.28,101.09,22.81,25.25,1.76
391,2023-01-17 07:00:00,2,320.43,6.31,47.98,5.41,79.15,22.12,24.25,1.16
392,2023-01-17 08:00:00,3,417.23,24.14,54.84,0.61,116.35,40.36,43.05,1.47
393,2023-01-17 09:00:00,5,660.9,73.31,65.8,0.12,204.09,78.31,82.28,2.47
394,2023-01-17 10:00:00,5,934.6,130.53,76.77,4.07,289.92,119.8,125.15,3.42
395,2023-01-17 11:00:00,5,907.9,135.9,67.17,11.98,270.84,115.51,120.66,3.07
396,2023-01-17 12:00:00,5,667.57,94.77,50.04,22.17,204.09,79.66,83.8,2.01
397,2023-01-17 13:00:00,3,467.3,59.01,40.78,34.69,232.7,31.23,34.21,1.36
398,2023-01-17 14:00:00,4,514.03,66.16,46.61,36.12,267.03,33.1,36.06,1.35
399,2023-01-17 15:00:00,5,814.44,116.23,69.92,26.11,438.69,55.92,59.68,1.74
400,2023-01-17 16:00:00,5,1308.44,193.12,106.93,14.66,587.46,111.93,117.89,2.37
401,2023-01-17 17:00:00,5,1468.66,212.79,122.01,5.01,503.54,141.47,148.4,2.75
402,2023-01-17 18:00:00,5,1228.33,171.66,106.93,0.3,354.77,123.13,129.58,2.69
403,2023-01-17 19:00:00,5,894.55,116.23,86.37,0.0,251.77,95.73,101.52,2.34
404,2023-01-17 20:00:00,5,881.2,119.81,85.0,0.0,263.21,105.7,111.94,2.6
405,2023-01-17 21:00:00,5,1174.93,169.87,104.19,0.0,366.21,149.92,158.43,3.61
406,2023-01-17 22:00:00,5,1415.25,202.06,123.38,0.0,419.62,178.98,190.45,4.24
407,2023-01-17 23:00:00,5,1335.14,178.81,124.75,0.0,377.66,158.92,170.29,3.74
408,2023-01-18 00:00:00,5,1054.76,123.38,112.41,0.0,308.99,107.83,116.53,2.63
409,2023-01-18 01:00:00,4,727.65,67.06,94.59,0.0,234.6,58.81,64.21,1.55
410,2023-01-18 02:00:00,3,594.14,47.39,82.94,0.01,188.83,41.75,45.49,1.19
411,2023-01-18 03:00:00,3,640.87,51.41,85.0,0.01,200.27,45.1,49.08,1.36
412,2023-01-18 04:00:00,4,767.71,68.84,91.85,0.0,221.25,59.03,64.12,1.77
413,2023-01-18 05:00:00,4,767.71,70.63,87.74,0.0,192.64,59.85,64.67,1.76
414,2023-01-18 06:00:00,4,654.22,59.9,75.4,0.01,154.5,50.9,54.69,1.47
415,2023-01-18 07:00:00,3,567.44,51.86,65.8,0.01,141.14,49.25,52.74,1.38
416,2023-01-18 08:00:00,4,540.73,48.28,63.75,0.02,143.05,51.82,55.54,1.42
417,2023-01-18 09:00:00,3,500.68,40.23,64.43,0.35,137.33,49.71,53.46,1.33
418,2023-01-18 10:00:00,3,433.92,29.06,56.89,13.59,123.98,39.27,42.55,1.03
419,2023-01-18 11:00:00,3,534.06,50.07,57.58,27.54,171.66,49.35,52.67,1.22
420,2023-01-18 12:00:00,5,854.49,105.5,69.92,26.82,297.55,84.07,88.99,1.85
421,2023-01-18 13:00:00,5,1214.98,166.3,86.37,24.68,495.91,109.03,116.31,2.56
422,2023-01-18 14:00:00,5,1241.68,171.66,90.48,24.68,534.06,108.18,115.63,2.37
423,2023-01-18 15:00:00,5,894.55,108.18,75.4,29.33,373.84,71.46,76.41,1.28
424,2023-01-18 16:00:00,3,574.11,53.64,63.06,32.9,223.16,42.93,45.96,0.73
425,2023-01-18 17:00:00,4,614.17,47.83,78.83,17.17,215.53,50.45,53.95,1.31
426,2023-01-18 18:00:00,5,834.47,68.84,106.93,1.13,282.29,76.45,81.72,2.91
427,2023-01-18 19:00:00,5,1001.36,90.3,117.9,0.0,324.25,99.92,106.85,4.81
428,2023-01-18 20:00:00,5,947.95,88.51,109.67,0.0,293.73,100.05,106.86,5.0
429,2023-01-18 21:00:00,4,720.98,56.33,91.85,0.03,207.9,74.77,80.06,3.64
430,2023-01-18 22:00:00,3,407.22,10.73,71.29,3.84,108.72,36.46,39.64,1.82
431,2023-01-18 23:00:00,3,397.21,6.15,77.46,5.72,111.58,36.95,39.76,1.6
432,2023-01-19 00:00:00,4,567.44,24.81,93.22,0.26,164.03,58.08,62.05,2.5
433,2023-01-19 01:00:00,5,727.65,46.04,104.19,0.0,205.99,76.11,82.05,3.17
434,2023-01-19 02:00:00,4,667.57,38.89,98.71,0.06,185.01,63.77,69.12,2.66
435,2023-01-19 03:00:00,3,453.95,10.95,78.83,4.74,119.21,34.64,37.93,1.61
436,2023-01-19 04:00:00,3,313.76,0.75,55.52,23.25,89.65,15.82,17.82,0.9
437,2023-01-19 05:00:00,3,350.48,1.16,65.8,20.56,110.63,16.98,18.86,0.89
438,2023-01-19 06:00:00,3,507.35,15.65,91.85,1.9,171.66,32.04,35.2,1.39
439,2023-01-19 07:00:00,4,687.6,49.62,95.96,0.01,230.79,55.39,60.86,2.09
440,2023-01-19 08:00:00,4,787.73,75.1,91.85,0.0,278.47,70.19,77.0,2.53
441,2023-01-19 09:00:00,5,867.84,96.56,91.85,0.14,343.32,75.82,83.01,2.79
442,2023-01-19 10:00:00,4,634.19,64.37,71.97,8.23,339.51,37.11,41.88,2.03
443,2023-01-19 11:00:00,4,473.98,46.94,53.47,27.54,251.77,24.59,27.94,1.3
444,2023-01-19 12:00:00,3,397.21,38.0,43.87,46.49,213.62,17.78,20.08,0.82
445,2023-01-19 13:00:00,3,397.21,37.1,44.55,56.51,207.9,16.5,18.35,0.63
446,2023-01-19 14:00:00,4,547.41,61.69,59.63,47.21,305.18,26.84,29.08,0.84
447,2023-01-19 15:00:00,5,921.25,121.59,87.05,29.33,518.8,58.13,61.89,1.41
448,2023-01-19 16:00:00,5,1361.85,185.97,112.41,15.56,625.61,113.2,119.62,2.25
449,2023-01-19 17:00:00,5,1508.71,207.42,124.75,5.23,549.32,142.35,149.77,2.79
450,2023-01-19 18:00:00,5,1295.09,168.09,116.53,0.35,381.47,124.83,131.45,2.56
451,2023-01-19 19:00:00,5,867.84,98.35,93.22,0.0,226.97,86.9,92.21,1.93
452,2023-01-19 20:00:00,5,774.38,86.72,87.74,0.0,209.81,86.98,92.12,1.99
453,2023-01-19 21:00:00,5,961.3,114.44,102.82,0.0,282.29,117.07,123.74,2.82
454,2023-01-19 22:00:00,5,1214.98,137.69,128.87,0.0,480.65,116.06,125.2,3.51
455,2023-01-19 23:00:00,5,1268.39,146.63,130.24,0.0,518.8,112.6,122.35,3.77
456,2023-01-20 00:00:00,5,1281.74,153.78,128.87,0.0,541.69,105.69,115.18,3.7
457,2023-01-20 01:00:00,5,1148.22,135.9,119.27,0.0,450.13,90.89,98.8,3.04
458,2023-01-20 02:00:00,4,807.76,79.57,95.96,0.0,251.77,63.85,69.58,1.95
459,2023-01-20 03:00:00,3,487.33,34.87,70.6,0.19,131.61,38.32,42.59,1.17
460,2023-01-20 04:00:00,3,370.5,17.43,59.63,0.66,100.14,27.78,31.31,0.89
461,2023-01-20 05:00:00,3,413.89,24.81,63.06,0.2,123.98,30.13,33.4,1.0
462,2023-01-20 06:00:00,3,587.46,51.41,78.14,0.0,186.92,44.59,48.5,1.46
463,2023-01-20 07:00:00,5,847.82,92.98,95.96,0.0,263.21,75.37,80.68,2.31
464,2023-01-20 08:00:00,5,988.01,121.59,98.71,0.0,278.47,101.68,107.99,2.94
465,2023-01-20 09:00:00,5,867.84,103.71,89.11,0.15,232.7,94.9,101.93,2.72
466,2023-01-20 10:00:00,4,660.9,69.74,75.4,6.97,198.36,69.69,77.17,2.12
467,2023-01-20 11:00:00,4,734.33,86.72,73.34,19.13,251.77,74.77,82.44,2.28
468,2023-01-20 12:00:00,5,1068.12,151.99,84.31,21.64,385.28,113.58,121.72,3.01
469,2023-01-20 13:00:00,5,1815.8,286.1,116.53,19.13,938.42,141.3,153.4,3.7
470,2023-01-20 14:00:00,5,2029.42,325.44,127.49,18.6,1022.34,157.4,170.92,2.94
471,2023-01-20 15:00:00,5,2029.42,321.87,142.57,18.06,1037.6,159.85,173.95,1.6
472,2023-01-20 16:00:00,5,1789.09,264.64,149.43,15.02,808.72,149.35,163.16,0.65
473,2023-01-20 17:00:00,5,1548.77,205.64,150.8,7.15,556.95,138.42,151.67,0.61
474,2023-01-20 18:00:00,5,1295.09,151.99,148.06,0.65,434.88,118.58,130.72,0.76
475,2023-01-20 19:00:00,5,1068.12,110.86,141.2,0.0,347.14,99.87,109.51,0.9
476,2023-01-20 20:00:00,5,907.9,92.98,130.24,0.0,289.92,90.09,97.56,1.12
477,2023-01-20 21:00:00,5,894.55,99.24,124.75,0.0,289.92,92.97,99.63,1.39
478,2023-01-20 22:00:00,5,1028.06,130.53,127.49,0.0,625.61,60.37,67.42,0.99
479,2023-01-20 23:00:00,5,988.01,123.38,122.01,0.0,587.46,56.74,63.41,1.08
480,2023-01-21 00:00:00,5,1054.76,134.11,127.49,0.0,633.24,59.94,67.03,1.3
481,2023-01-21 01:00:00,5,1148.22,146.63,134.35,0.0,656.13,64.44,72.55,1.55
482,2023-01-21 02:00:00,5,1161.58,146.63,131.61,0.0,617.98,63.95,72.3,1.65
483,2023-01-21 03:00:00,5,1081.47,132.32,124.75,0.0,534.06,57.8,65.26,1.54
484,2023-01-21 04:00:00,5,894.55,93.88,109.67,0.0,377.66,46.6,52.03,1.2
485,2023-01-21 05:00:00,4,660.9,57.22,90.48,0.01,263.21,34.33,38.2,0.93
486,2023-01-21 06:00:00,3,494.0,33.53,76.77,0.08,198.36,26.27,29.28,0.78
487,2023-01-21 07:00:00,3,447.27,27.27,71.29,0.14,179.29,29.46,32.46,0.89
488,2023-01-21 08:00:00,3,480.65,33.53,71.97,0.06,188.83,37.74,41.09,1.12
489,2023-01-21 09:00:00,3,540.73,46.04,74.71,0.32,205.99,45.72,49.29,1.35
490,2023-01-21 10:00:00,3,574.11,55.88,69.92,9.66,219.35,42.73,45.93,1.25
491,2023-01-21 11:00:00,3,587.46,66.16,59.63,22.89,217.44,44.9,47.82,1.22
492,2023-01-21 12:00:00,3,634.19,77.78,58.26,30.76,247.96,48.64,51.53,1.16
493,2023-01-21 13:00:00,5,1308.44,200.27,105.56,25.75,823.97,65.65,70.7,1.44
494,2023-01-21 14:00:00,5,1295.09,198.48,105.56,26.11,801.09,67.02,72.0,0.77
495,2023-01-21 15:00:00,5,934.6,132.32,84.31,27.54,549.32,48.23,51.86,0.18
496,2023-01-21 16:00:00,5,694.27,87.62,74.03,25.03,404.36,33.92,36.55,0.1
497,2023-01-21 17:00:00,5,654.22,72.42,79.51,13.05,385.28,29.67,31.89,0.24
498,2023-01-21 18:00:00,5,647.54,57.22,87.74,1.42,370.03,27.14,29.16,0.43
499,2023-01-21 19:00:00,5,654.22,60.8,91.85,0.0,385.28,28.07,30.0,0.55
500,2023-01-21 20:00:00,5,801.09,92.09,101.45,0.0,488.28,37.48,39.82,0.91
501,2023-01-21 21:00:00,5,1041.41,134.11,115.16,0.0,625.61,51.01,54.05,1.3
502,2023-01-21 22:00:00,5,988.01,130.53,106.93,0.0,541.69,58.0,61.85,1.44
503,2023-01-21 23:00:00,5,747.68,92.98,84.31,0.0,381.47,53.12,57.38,1.41
504,2023-01-22 00:00:00,4,547.41,57.22,68.55,0.01,267.03,39.29,43.08,1.2
505,2023-01-22 01:00:00,3,410.56,31.74,61.01,0.11,192.64,27.57,30.69,0.97
506,2023-01-22 02:00:00,3,380.52,23.92,60.32,0.19,171.66,24.55,27.43,0.93
507,2023-01-22 03:00:00,3,427.25,30.4,63.75,0.06,188.83,28.19,31.39,1.03
508,2023-01-22 04:00:00,5,821.11,92.98,89.11,0.0,453.95,40.77,46.93,1.35
509,2023-01-22 05:00:00,5,881.2,103.71,94.59,0.0,465.39,44.34,51.53,1.44
510,2023-01-22 06:00:00,5,821.11,95.67,90.48,0.0,411.99,39.92,46.84,1.33
511,2023-01-22 07:00:00,4,667.57,66.16,81.57,0.0,286.1,33.09,38.52,1.11
512,2023-01-22 08:00:00,3,507.35,37.55,71.29,0.09,183.11,27.96,31.7,0.93
513,2023-01-22 09:00:00,3,387.19,16.54,63.75,2.37,123.98,22.9,25.52,0.78
514,2023-01-22 10:00:00,3,307.08,10.95,42.16,32.19,85.83,16.69,18.64,0.56
515,2023-01-22 11:00:00,3,303.75,14.19,32.22,59.37,84.88,15.48,17.26,0.48
516,2023-01-22 12:00:00,3,340.46,19.89,32.56,67.23,103.0,17.54,19.39,0.47
517,2023-01-22 13:00:00,3,427.25,32.63,42.16,61.51,167.85,19.76,21.63,0.48
518,2023-01-22 14:00:00,3,520.71,46.04,52.78,55.07,225.07,24.71,26.73,0.51
519,2023-01-22 15:00:00,4,614.17,59.9,65.12,45.42,282.29,30.67,32.88,0.56
520,2023-01-22 16:00:00,4,761.03,75.1,82.94,31.47,331.88,45.21,48.08,0.82
521,2023-01-22 17:00:00,4,854.49,80.47,98.71,14.48,320.43,61.41,65.15,1.2
522,2023-01-22 18:00:00,4,881.2,79.57,108.3,1.45,282.29,72.25,76.55,1.58
523,2023-01-22 19:00:00,4,801.09,66.16,102.82,0.0,225.07,73.05,77.32,1.65
524,2023-01-22 20:00:00,4,734.33,55.43,97.33,0.0,194.55,71.08,75.21,1.52
525,2023-01-22 21:00:00,4,734.33,53.2,95.96,0.0,196.46,70.31,74.6,1.39
526,2023-01-22 22:00:00,4,714.3,50.07,93.22,0.0,196.46,67.03,71.33,1.25
527,2023-01-22 23:00:00,4,720.98,50.96,90.48,0.0,190.73,67.54,72.02,1.27
528,2023-01-23 00:00:00,4,720.98,49.62,89.11,0.0,185.01,65.86,70.67,1.25
529,2023-01-23 01:00:00,4,727.65,50.96,89.11,0.0,192.64,62.76,67.82,1.27
530,2023-01-23 02:00:00,4,754.36,58.11,89.11,0.0,213.62,61.68,66.74,1.35
531,2023-01-23 03:00:00,4,787.73,67.06,89.11,0.0,242.23,60.74,65.66,1.47
532,2023-01-23 04:00:00,4,674.25,46.94,83.63,0.01,293.73,32.89,36.04,0.99
533,2023-01-23 05:00:00,3,494.0,18.33,73.34,0.91,185.01,20.66,22.85,0.63
534,2023-01-23 06:00:00,3,337.12,2.26,55.52,16.45,109.67,10.88,12.28,0.38
535,2023-01-23 07:00:00,3,297.07,0.42,47.3,32.19,82.97,11.69,12.99,0.43
536,2023-01-23 08:00:00,3,343.8,1.59,61.69,20.92,96.32,21.62,23.39,0.75
537,2023-01-23 09:00:00,3,413.89,8.49,77.46,7.15,123.98,34.29,36.66,1.12
538,2023-01-23 10:00:00,3,460.62,27.27,66.49,19.13,141.14,42.43,45.22,1.3
539,2023-01-23 11:00:00,4,607.49,60.8,63.06,26.46,202.18,58.21,61.54,1.61
540,2023-01-23 12:00:00,5,854.49,104.61,67.86,25.75,308.99,80.01,84.68,2.01
541,2023-01-23 13:00:00,5,988.01,123.38,71.97,27.54,400.54,84.45,91.08,2.37
542,2023-01-23 14:00:00,5,1041.41,134.11,76.77,26.46,457.76,86.63,94.11,2.6
543,2023-01-23 15:00:00,5,1148.22,151.99,85.0,21.64,518.8,92.29,99.83,2.47
544,2023-01-23 16:00:00,5,1241.68,166.3,93.22,14.84,476.84,108.01,115.46,2.31
545,2023-01-23 17:00:00,5,1268.39,164.51,102.82,6.53,476.84,120.67,128.33,2.6
546,2023-01-23 18:00:00,5,1041.41,121.59,100.08,0.67,392.91,105.33,112.1,2.47
547,2023-01-23 19:00:00,5,787.73,82.25,90.48,0.0,312.81,88.06,93.8,2.28
548,2023-01-23 20:00:00,5,934.6,105.5,102.82,0.0,373.84,115.95,122.91,3.1
549,2023-01-23 21:00:00,5,1241.68,135.9,128.87,0.0,438.69,155.98,166.17,4.24
550,2023-01-23 22:00:00,5,1201.63,121.59,124.75,0.0,358.58,149.68,161.18,3.96
551,2023-01-23 23:00:00,5,1174.93,126.96,117.9,0.0,305.18,151.08,161.87,3.7
552,2023-01-24 00:00:00,5,1081.47,110.86,112.41,0.0,238.42,134.33,143.41,3.13
553,2023-01-24 01:00:00,5,801.09,64.37,95.96,0.0,156.4,88.27,94.67,2.09
554,2023-01-24 02:00:00,4,587.46,39.34,80.88,0.03,127.79,57.1,61.53,1.44
555,2023-01-24 03:00:00,3,520.71,35.32,76.09,0.04,135.42,46.15,49.79,1.28
556,2023-01-24 04:00:00,3,587.46,46.49,84.31,0.01,198.36,45.86,49.98,1.44
557,2023-01-24 05:00:00,4,727.65,71.53,91.85,0.0,240.33,56.76,61.54,1.76
558,2023-01-24 06:00:00,4,907.9,104.61,98.71,0.0,282.29,72.96,78.72,2.15
559,2023-01-24 07:00:00,5,1148.22,150.2,108.3,0.0,347.14,104.64,112.18,2.85
560,2023-01-24 08:00:00,5,1401.9,193.12,117.9,0.0,427.25,132.67,141.5,3.51
561,2023-01-24 09:00:00,5,1575.47,223.52,126.12,0.13,541.69,140.44,149.99,3.89
562,2023-01-24 10:00:00,5,1188.28,153.78,116.53,5.59,724.79,59.95,65.81,2.63
563,2023-01-24 11:00:00,5,1174.93,160.93,111.04,16.27,740.05,61.5,66.98,2.5
564,2023-01-24 12:00:00,5,1228.33,171.66,106.93,24.32,732.42,70.13,75.42,2.09
565,2023-01-24 13:00:00,5,1255.04,177.03,102.82,26.46,724.79,76.2,81.41,1.5
566,2023-01-24 14:00:00,5,1241.68,171.66,102.82,25.75,701.9,77.88,82.83,0.92
567,2023-01-24 15:00:00,5,1161.58,151.99,101.45,23.6,640.87,75.33,79.87,0.49
