Date,Air Quality Index,CO,NO,NO2,O3,SO2,PM2_5,PM10,NH3,City
1606586400,2,280.38,0.01,13.02,38.98,12.52,13.01,20.39,1.3,Shymkent
1606590000,2,277.04,0.01,11.82,41.13,10.49,11.25,17.8,1.35,Shymkent
1606593600,1,267.03,0.0,9.6,44.7,8.35,9.32,14.73,1.31,Shymkent
1606597200,1,257.02,0.0,7.97,47.21,7.21,8.12,12.4,1.27,Shymkent
1606600800,1,253.68,0.0,7.45,47.21,7.33,7.93,11.79,1.24,Shymkent
1606604400,1,253.68,0.0,7.97,45.42,8.23,8.35,12.71,1.25,Shymkent
1606608000,1,260.35,0.01,8.91,43.63,9.18,9.07,14.38,1.28,Shymkent
1606611600,2,263.69,0.01,10.8,43.63,11.21,10.11,16.01,1.33,Shymkent
1606615200,2,273.71,0.02,13.37,43.27,13.11,11.04,16.43,1.41,Shymkent
1606618800,2,277.04,0.02,14.74,43.63,14.42,11.44,16.02,1.44,Shymkent
1606622400,2,273.71,0.96,13.37,45.78,15.26,11.46,15.23,1.41,Shymkent
1606626000,2,267.03,2.52,10.45,48.64,15.5,11.09,14.02,1.36,Shymkent
1606629600,1,253.68,2.88,7.45,52.21,13.83,9.09,11.24,1.17,Shymkent
1606633200,1,226.97,1.57,4.71,72.96,10.61,4.36,5.62,0.56,Shymkent
1606636800,2,220.3,1.17,3.9,82.25,9.3,3.18,4.15,0.42,Shymkent
1606640400,2,216.96,0.89,3.51,86.55,8.46,2.75,3.57,0.37,Shymkent
1606644000,2,223.64,0.87,4.46,81.54,7.57,3.24,4.08,0.42,Shymkent
1606647600,1,240.33,0.77,7.28,68.67,7.21,4.53,5.49,0.55,Shymkent
1606651200,1,257.02,0.13,10.54,55.08,9.06,5.92,6.98,0.78,Shymkent
1606654800,1,253.68,0.01,10.97,46.49,10.85,7.4,8.55,0.97,Shymkent
1606658400,1,247.0,0.01,10.03,44.35,11.56,7.8,8.92,1.05,Shymkent
1606662000,1,243.66,0.0,8.74,49.35,11.33,6.84,7.81,0.97,Shymkent
1606665600,1,236.99,0.0,7.37,56.51,10.73,5.26,6.08,0.82,Shymkent
1606669200,1,236.99,0.0,6.68,60.08,10.13,4.58,5.37,0.77,Shymkent
1606672800,1,233.65,0.0,5.74,62.23,9.18,3.8,4.56,0.73,Shymkent
1606676400,1,230.31,0.0,5.44,63.66,8.7,3.46,4.2,0.78,Shymkent
1606680000,1,230.31,0.0,5.48,62.94,8.58,3.64,4.4,0.94,Shymkent
1606683600,1,230.31,0.0,5.48,62.94,8.46,3.77,4.54,1.06,Shymkent
1606687200,1,226.97,0.0,5.48,62.94,8.58,3.7,4.45,1.11,Shymkent
1606690800,1,226.97,0.0,5.44,63.66,8.82,3.48,4.17,1.09,Shymkent
1606694400,1,226.97,0.0,5.57,65.09,9.06,3.32,3.96,1.03,Shymkent
1606698000,1,230.31,0.0,6.68,65.09,10.25,3.74,4.42,0.94,Shymkent
1606701600,1,243.66,0.0,8.82,63.66,12.16,4.84,5.64,0.92,Shymkent
1606705200,1,250.34,0.01,10.37,62.94,13.71,5.92,6.82,0.93,Shymkent
1606708800,1,250.34,0.54,9.94,65.8,14.31,6.3,7.26,0.91,Shymkent
1606712400,1,243.66,1.43,7.8,70.1,13.71,5.45,6.29,0.78,Shymkent
1606716000,1,236.99,1.79,6.08,72.96,12.4,4.14,4.8,0.6,Shymkent
1606719600,1,230.31,1.66,5.44,76.53,12.28,3.02,3.53,0.45,Shymkent
1606723200,1,230.31,1.45,5.57,75.82,11.8,3.09,3.59,0.41,Shymkent
1606726800,1,226.97,1.13,5.66,74.39,10.85,3.23,3.73,0.38,Shymkent
1606730400,1,226.97,0.87,6.0,72.24,10.61,3.21,3.71,0.36,Shymkent
1606734000,1,230.31,0.42,7.2,68.67,10.85,3.18,3.66,0.38,Shymkent
1606737600,1,236.99,0.04,8.48,64.37,13.71,3.25,3.74,0.44,Shymkent
1606741200,1,236.99,0.0,8.31,62.23,15.5,3.49,3.99,0.48,Shymkent
1606744800,1,233.65,0.0,7.54,60.8,15.26,3.6,4.11,0.47,Shymkent
1606748400,1,230.31,0.0,6.43,60.8,13.59,3.31,3.79,0.45,Shymkent
1606752000,1,230.31,0.0,6.17,60.08,12.16,3.5,3.98,0.51,Shymkent
1606755600,1,233.65,0.0,6.68,60.08,11.56,4.03,4.56,0.62,Shymkent
1606759200,1,233.65,0.0,6.51,60.08,10.25,3.97,4.52,0.7,Shymkent
1606762800,1,236.99,0.0,6.51,59.37,9.42,4.42,5.15,0.88,Shymkent
1606766400,1,233.65,0.0,6.0,59.37,8.58,4.57,5.4,1.08,Shymkent
1606770000,1,230.31,0.0,5.44,60.08,7.87,4.23,5.0,1.19,Shymkent
1606773600,1,230.31,0.0,5.18,60.8,7.63,3.85,4.51,1.19,Shymkent
1606777200,1,230.31,0.0,5.4,60.08,7.75,3.87,4.52,1.2,Shymkent
1606780800,1,233.65,0.0,6.0,60.8,8.46,4.21,4.93,1.27,Shymkent
1606784400,1,247.0,0.0,9.34,58.65,11.8,6.41,7.48,1.47,Shymkent
1606788000,2,283.72,0.01,16.28,50.78,18.12,10.94,12.6,1.79,Shymkent
1606791600,2,320.44,0.03,22.28,43.99,24.08,15.64,17.88,2.03,Shymkent
1606795200,2,327.11,0.59,23.65,42.56,26.94,18.59,21.26,2.06,Shymkent
1606798800,2,323.77,2.85,20.56,45.78,22.41,19.02,21.75,1.6,Shymkent
1606802400,2,317.1,5.31,16.97,50.07,22.17,18.17,20.7,1.36,Shymkent
1606806000,2,290.39,4.3,14.57,62.23,21.22,11.68,13.49,0.87,Shymkent
1606809600,2,317.1,4.58,19.19,55.08,21.94,12.78,14.78,0.9,Shymkent
1606813200,2,343.8,3.74,26.39,44.35,24.32,14.73,16.99,0.98,Shymkent
1606816800,2,370.5,2.52,34.96,35.76,32.42,17.66,20.18,1.27,Shymkent
1606820400,3,420.57,1.98,44.55,27.54,41.49,21.4,24.24,1.69,Shymkent
1606824000,4,480.65,0.64,54.84,17.7,48.16,25.34,28.62,2.19,Shymkent
1606827600,4,507.36,0.43,58.26,13.41,54.84,30.17,33.91,2.41,Shymkent
1606831200,4,494.0,0.38,57.58,13.59,60.56,35.14,39.29,2.47,Shymkent
1606834800,4,467.3,0.22,52.78,16.45,61.04,39.04,43.36,2.5,Shymkent
1606838400,4,420.57,0.1,42.84,22.89,54.84,39.75,44.19,2.53,Shymkent
1606842000,4,373.84,0.03,33.24,30.4,45.78,35.76,40.08,2.53,Shymkent
1606845600,4,333.79,0.01,24.68,37.19,34.33,28.16,31.89,2.31,Shymkent
1606849200,2,293.73,0.0,16.79,40.41,19.55,19.36,22.37,1.76,Shymkent
1606852800,2,263.69,0.0,11.48,43.27,11.68,12.33,14.58,1.35,Shymkent
1606856400,1,243.66,0.0,8.65,45.78,8.46,8.19,9.8,1.08,Shymkent
1606860000,1,233.65,0.0,7.71,47.21,7.45,6.41,7.66,0.91,Shymkent
1606863600,1,230.31,0.0,7.71,49.35,8.46,6.1,7.24,1.05,Shymkent
1606867200,1,236.99,0.0,8.23,53.64,10.73,6.46,7.65,1.19,Shymkent
1606870800,1,257.02,0.0,11.82,56.51,15.74,8.79,10.3,1.38,Shymkent
1606874400,2,303.75,0.01,18.51,52.21,21.7,12.53,14.51,1.58,Shymkent
1606878000,2,340.46,0.02,22.96,49.35,25.99,15.82,18.18,1.73,Shymkent
1606881600,2,347.14,0.41,22.96,51.5,28.61,17.43,20.13,1.73,Shymkent
1606885200,2,347.14,2.4,21.76,56.51,30.99,18.59,21.54,1.58,Shymkent
1606888800,3,363.83,5.53,21.08,60.8,37.19,20.51,23.58,1.66,Shymkent
1606892400,3,387.19,7.26,22.62,65.09,42.44,22.35,25.27,1.49,Shymkent
1606896000,3,403.88,7.26,25.36,67.23,44.82,23.81,26.52,1.19,Shymkent
1606899600,4,427.25,6.71,29.47,66.52,48.64,25.59,28.23,1.03,Shymkent
1606903200,4,433.92,5.2,33.24,62.23,48.64,26.51,29.0,0.94,Shymkent
1606906800,4,447.27,2.93,38.73,51.5,46.73,27.24,29.64,1.11,Shymkent
1606910400,4,460.63,0.39,45.93,36.48,45.78,29.05,31.6,1.41,Shymkent
1606914000,4,473.98,0.07,49.35,27.18,51.5,34.75,37.82,1.52,Shymkent
1606917600,4,494.0,0.14,53.47,20.92,58.65,42.89,46.72,1.52,Shymkent
1606921200,5,500.68,0.22,55.52,16.09,61.99,50.87,55.4,1.44,Shymkent
1606924800,5,500.68,0.25,56.21,14.84,61.04,57.19,62.42,1.3,Shymkent
1606928400,5,487.33,0.23,51.41,14.31,52.45,57.72,63.31,1.2,Shymkent
1606932000,5,447.27,0.16,42.16,13.95,38.62,51.43,56.55,1.09,Shymkent
1606935600,4,397.21,0.11,31.19,14.66,25.03,41.53,45.71,1.03,Shymkent
1606939200,4,353.81,0.07,23.65,15.91,18.36,34.73,38.18,1.01,Shymkent
1606942800,4,330.45,0.07,19.71,16.99,15.74,31.33,34.35,1.0,Shymkent
1606946400,4,320.44,0.07,17.82,16.99,15.02,29.6,32.33,0.99,Shymkent
1606950000,4,310.42,0.07,16.11,17.7,15.26,27.68,30.12,0.99,Shymkent
1606953600,4,300.41,0.09,14.74,19.31,15.74,25.42,27.6,0.99,Shymkent
1606957200,4,313.76,0.21,16.97,19.67,20.03,25.38,27.6,1.09,Shymkent
1606960800,4,367.17,0.7,24.68,13.41,27.66,29.02,31.68,1.38,Shymkent
1606964400,4,433.92,2.54,32.56,4.34,34.33,35.67,38.89,1.73,Shymkent
1606968000,4,480.65,9.28,29.82,5.45,37.19,42.3,45.88,1.9,Shymkent
1606971600,4,507.36,17.88,22.62,12.16,39.58,47.1,50.85,1.96,Shymkent
1606975200,4,520.71,21.68,19.19,16.45,42.44,49.9,53.61,1.93,Shymkent
1606978800,4,487.33,18.55,18.34,22.53,39.1,47.05,50.37,1.58,Shymkent
1606982400,4,440.6,13.3,17.99,30.4,33.85,40.43,43.55,1.12,Shymkent
1606986000,4,400.54,9.61,17.99,35.05,30.28,34.76,37.88,0.91,Shymkent
1606989600,4,350.48,5.48,16.79,38.62,23.84,26.89,29.92,0.79,Shymkent
1606993200,3,327.11,2.52,17.65,35.05,17.88,21.01,23.87,0.87,Shymkent
1606996800,2,327.11,0.43,20.05,26.46,15.97,18.78,21.45,1.05,Shymkent
1607000400,2,327.11,0.24,20.22,20.92,17.64,19.51,22.06,1.17,Shymkent
1607004000,3,323.77,0.33,20.74,16.99,20.5,22.01,24.55,1.3,Shymkent
1607007600,3,327.11,0.42,21.94,13.59,22.89,24.67,27.28,1.41,Shymkent
1607011200,4,350.48,0.8,26.05,8.4,26.23,29.1,32.1,1.62,Shymkent
1607014800,4,373.84,1.26,29.47,4.74,27.42,32.47,35.73,1.79,Shymkent
1607018400,4,373.84,0.99,28.45,4.6,24.08,31.07,34.06,1.87,Shymkent
1607022000,4,357.15,0.5,24.68,6.71,20.03,27.24,29.81,1.87,Shymkent
1607025600,3,337.12,0.27,21.08,8.94,17.64,24.12,26.42,1.88,Shymkent
1607029200,3,320.44,0.2,18.68,10.28,16.69,22.01,24.2,1.93,Shymkent
1607032800,2,300.41,0.16,16.11,12.16,15.74,19.23,21.39,1.93,Shymkent
1607036400,2,283.72,0.14,13.88,14.48,15.02,16.52,18.73,1.9,Shymkent
1607040000,2,277.04,0.16,13.2,15.91,15.5,15.11,17.48,1.88,Shymkent
1607043600,2,293.73,0.47,16.28,14.13,20.03,16.11,18.84,2.03,Shymkent
1607047200,2,333.79,1.24,22.28,9.74,26.7,18.19,21.34,2.31,Shymkent
1607050800,2,370.5,1.9,26.05,6.8,31.47,19.39,22.78,2.5,Shymkent
1607054400,2,380.52,2.54,26.73,8.32,34.81,19.98,23.53,2.53,Shymkent
1607058000,2,360.49,4.36,20.05,19.31,32.42,17.81,21.2,2.12,Shymkent
1607061600,2,310.42,4.53,12.68,32.9,24.56,13.41,16.21,1.5,Shymkent
1607065200,1,267.03,2.96,7.45,45.06,15.14,8.92,10.86,0.93,Shymkent
1607068800,1,247.0,2.01,5.44,54.36,10.97,7.11,8.43,0.66,Shymkent
1607072400,1,236.99,1.41,4.46,60.08,10.01,6.51,7.46,0.51,Shymkent
1607076000,1,233.65,0.94,4.28,62.23,9.18,6.62,7.42,0.46,Shymkent
1607079600,1,250.34,0.6,6.17,58.65,9.18,7.66,8.63,0.58,Shymkent
1607083200,1,263.69,0.08,8.31,54.36,9.89,8.73,10.03,0.72,Shymkent
1607086800,2,273.71,0.01,10.37,50.78,12.16,10.66,12.3,0.9,Shymkent
1607090400,2,287.06,0.02,13.02,47.21,15.5,13.48,15.43,1.12,Shymkent
1607094000,2,297.07,0.03,14.74,43.99,17.64,15.84,18.04,1.3,Shymkent
1607097600,2,310.42,0.03,16.62,41.84,19.79,17.97,20.43,1.44,Shymkent
1607101200,2,307.08,0.03,15.94,41.84,18.84,17.86,20.36,1.47,Shymkent
1607104800,2,290.39,0.01,12.34,45.42,14.54,14.73,17.09,1.38,Shymkent
1607108400,2,263.69,0.0,8.05,50.78,10.13,11.15,13.55,1.2,Shymkent
1607112000,1,250.34,0.0,6.0,52.93,8.23,9.46,12.14,1.12,Shymkent
1607115600,1,243.66,0.0,5.66,52.21,8.11,9.09,12.14,1.16,Shymkent
1607119200,1,240.33,0.0,5.48,51.5,8.58,9.04,12.52,1.17,Shymkent
1607122800,1,236.99,0.0,5.44,50.78,9.18,9.14,13.12,1.19,Shymkent
1607126400,1,240.33,0.01,6.0,50.78,10.37,9.71,14.14,1.2,Shymkent
1607130000,2,260.35,0.02,9.43,47.92,14.42,11.92,16.91,1.33,Shymkent
1607133600,2,293.73,0.05,15.59,42.2,20.03,14.95,20.37,1.57,Shymkent
1607137200,2,327.11,0.08,20.39,37.91,24.32,17.31,23.06,1.73,Shymkent
1607140800,2,340.46,1.44,21.08,37.91,27.9,19.09,24.92,1.79,Shymkent
1607144400,2,330.45,4.14,15.59,43.99,26.94,18.56,24.13,1.55,Shymkent
1607148000,2,290.39,4.08,9.6,50.78,20.5,15.0,19.7,1.03,Shymkent
1607151600,1,236.99,1.63,3.81,61.51,10.61,9.16,12.4,0.36,Shymkent
1607155200,1,226.97,1.19,2.83,65.09,8.46,8.17,11.0,0.27,Shymkent
1607158800,1,223.64,1.01,2.79,66.52,8.35,7.87,10.59,0.27,Shymkent
1607162400,1,236.99,1.23,4.63,62.94,8.46,8.66,11.41,0.47,Shymkent
1607166000,2,263.69,1.17,9.0,55.08,10.01,10.39,13.28,0.79,Shymkent
1607169600,2,287.06,0.21,14.57,45.42,12.64,12.29,15.36,1.09,Shymkent
1607173200,2,297.07,0.04,17.99,38.62,16.69,15.23,18.6,1.3,Shymkent
1607176800,2,303.75,0.06,20.56,32.9,20.5,19.01,22.67,1.47,Shymkent
1607180400,3,317.1,0.09,23.99,27.9,24.08,23.54,27.52,1.66,Shymkent
1607184000,4,337.12,0.13,29.13,22.89,29.33,29.7,34.19,1.98,Shymkent
1607187600,4,357.15,0.15,33.93,19.49,33.85,35.58,40.59,2.31,Shymkent
1607191200,4,367.17,0.1,34.96,18.77,35.29,38.52,43.84,2.57,Shymkent
1607194800,4,367.17,0.06,33.59,20.39,34.33,39.32,44.85,2.76,Shymkent
1607198400,4,357.15,0.03,30.16,23.6,32.42,38.0,43.59,2.82,Shymkent
1607202000,4,340.46,0.02,26.73,26.82,30.04,35.59,41.06,2.82,Shymkent
1607205600,4,330.45,0.02,24.33,28.61,28.13,33.67,38.97,2.76,Shymkent
1607209200,4,317.1,0.02,21.94,29.68,25.27,31.13,36.17,2.69,Shymkent
1607212800,4,307.08,0.02,20.22,31.11,22.17,27.6,32.25,2.6,Shymkent
1607216400,4,310.42,0.06,21.94,31.11,21.94,25.57,29.85,2.53,Shymkent
1607220000,4,337.12,0.13,27.42,27.54,24.08,26.25,30.37,2.63,Shymkent
1607223600,4,370.5,0.22,33.24,22.71,26.23,28.23,32.25,2.72,Shymkent
1607227200,4,383.85,2.18,33.59,23.6,27.42,29.71,33.6,2.69,Shymkent
1607230800,4,397.21,8.61,28.79,28.97,27.9,31.93,35.85,2.6,Shymkent
1607234400,4,413.9,14.53,23.65,29.33,28.37,37.07,41.39,2.6,Shymkent
1607238000,3,297.07,6.26,12.51,46.49,19.07,21.65,24.58,1.19,Shymkent
1607241600,2,260.35,3.3,7.45,55.08,13.95,15.59,18.18,0.82,Shymkent
1607245200,2,243.66,2.18,5.83,58.65,12.04,12.72,15.24,0.66,Shymkent
1607248800,2,250.34,1.98,6.94,54.36,10.49,12.33,14.95,0.74,Shymkent
1607252400,2,273.71,1.55,10.97,45.78,11.33,13.32,16.14,1.0,Shymkent
1607256000,2,293.73,0.26,16.11,37.55,13.47,14.42,17.42,1.28,Shymkent
1607259600,2,300.41,0.06,18.51,32.54,17.64,16.92,20.2,1.5,Shymkent
1607263200,3,307.08,0.09,20.56,28.25,21.94,20.63,24.27,1.68,Shymkent
1607266800,3,317.1,0.12,23.31,23.6,25.27,24.98,28.94,1.87,Shymkent
1607270400,4,340.46,0.19,29.13,18.24,29.8,32.28,36.71,2.12,Shymkent
1607274000,4,357.15,0.25,33.24,14.48,30.52,38.29,42.94,2.28,Shymkent
1607277600,4,353.81,0.18,32.56,13.59,27.18,39.32,43.77,2.28,Shymkent
1607281200,4,347.14,0.16,30.5,13.59,24.32,38.73,42.95,2.25,Shymkent
1607284800,4,343.8,0.15,29.82,12.7,23.13,39.43,43.56,2.28,Shymkent
1607288400,4,347.14,0.16,30.85,11.62,23.37,41.17,45.36,2.34,Shymkent
1607292000,4,350.48,0.18,31.19,10.73,23.13,42.02,46.27,2.38,Shymkent
1607295600,4,350.48,0.21,30.5,10.37,22.65,41.17,45.42,2.41,Shymkent
1607299200,4,347.14,0.29,30.16,10.46,23.6,39.72,44.03,2.47,Shymkent
1607302800,4,363.83,0.82,32.56,8.85,29.56,40.16,44.76,2.69,Shymkent
1607306400,4,403.88,2.54,37.36,4.38,36.24,42.62,47.6,2.98,Shymkent
1607310000,4,453.95,5.53,40.78,1.32,40.53,45.01,50.24,3.2,Shymkent
1607313600,4,480.65,9.05,40.78,3.17,43.39,47.08,52.4,3.23,Shymkent
1607317200,4,447.27,11.74,31.53,13.23,40.53,41.26,46.0,2.72,Shymkent
1607320800,4,357.15,8.94,19.36,26.82,34.33,26.58,30.02,1.81,Shymkent
1607324400,2,273.71,4.25,10.11,44.35,28.37,12.45,14.58,0.79,Shymkent
1607328000,1,250.34,2.6,6.77,51.5,20.03,8.74,10.25,0.51,Shymkent
1607331600,1,243.66,1.87,5.83,55.08,16.45,8.1,9.39,0.41,Shymkent
1607335200,1,250.34,1.2,6.0,56.51,12.99,8.62,9.79,0.47,Shymkent
1607338800,1,260.35,0.55,7.71,53.64,11.21,9.81,10.88,0.7,Shymkent
1607342400,2,273.71,0.07,9.6,47.21,11.33,11.27,12.39,0.92,Shymkent
1607346000,2,283.72,0.05,11.65,39.34,13.83,14.08,15.45,1.14,Shymkent
1607349600,2,303.75,0.1,15.59,30.76,19.31,18.28,20.1,1.41,Shymkent
1607353200,3,323.77,0.18,20.74,23.96,26.46,23.05,25.34,1.71,Shymkent
1607356800,4,357.15,0.27,28.1,18.77,35.29,28.2,30.95,2.03,Shymkent
1607360400,4,383.85,0.35,34.96,14.66,41.01,32.8,35.98,2.25,Shymkent
1607364000,4,393.87,0.31,38.73,11.8,41.49,36.13,39.69,2.34,Shymkent
1607367600,4,397.21,0.24,39.76,10.91,41.49,38.87,42.86,2.47,Shymkent
1607371200,4,390.53,0.15,38.39,13.23,43.87,40.1,44.44,2.76,Shymkent
1607374800,4,373.84,0.07,34.27,19.31,44.35,38.81,43.24,3.07,Shymkent
1607378400,4,357.15,0.03,30.5,26.82,43.39,36.23,40.52,3.39,Shymkent
1607382000,4,347.14,0.02,27.08,34.69,41.96,33.02,37.09,3.61,Shymkent
1607385600,4,337.12,0.01,24.68,42.56,40.05,29.28,33.06,3.8,Shymkent
1607389200,4,347.14,0.02,26.73,45.78,42.44,29.0,32.8,4.05,Shymkent
1607392800,4,400.54,0.08,36.33,38.98,51.98,33.98,38.23,4.56,Shymkent
1607396400,4,473.98,0.3,49.35,25.03,62.94,42.59,47.44,5.07,Shymkent
1607400000,4,527.38,3.63,52.78,19.67,68.67,48.74,54.02,5.19,Shymkent
1607403600,5,540.73,11.85,46.61,27.54,67.71,52.68,58.1,4.94,Shymkent
1607407200,5,527.38,16.54,41.13,31.11,62.94,56.99,62.1,4.43,Shymkent
1607410800,4,377.18,8.16,28.1,47.21,55.79,31.61,34.67,2.12,Shymkent
1607414400,4,363.83,7.26,28.1,45.78,56.74,28.75,31.6,1.58,Shymkent
1607418000,4,363.83,5.87,30.5,40.77,55.31,28.91,31.72,1.36,Shymkent
1607421600,4,350.48,3.52,30.85,35.76,45.3,27.79,30.39,1.11,Shymkent
1607425200,4,333.79,1.29,28.1,32.54,31.47,25.09,27.34,0.99,Shymkent
1607428800,3,317.1,0.15,23.31,32.19,22.41,21.12,23.02,0.99,Shymkent
1607432400,2,303.75,0.06,19.19,32.54,18.84,18.94,20.7,1.11,Shymkent
1607436000,3,303.75,0.09,19.02,29.68,20.03,20.01,21.92,1.3,Shymkent
1607439600,3,310.42,0.11,20.05,26.82,23.37,22.21,24.33,1.47,Shymkent
1607443200,4,327.11,0.17,23.99,22.17,30.04,25.96,28.42,1.74,Shymkent
1607446800,4,343.8,0.22,27.08,17.88,34.33,28.82,31.49,1.95,Shymkent
1607450400,4,343.8,0.16,27.42,16.45,34.33,28.78,31.3,2.03,Shymkent
1607454000,4,337.12,0.11,26.05,16.63,33.38,27.69,29.96,1.98,Shymkent
1607457600,4,327.11,0.08,23.65,17.52,31.95,26.25,28.18,1.85,Shymkent
1607461200,3,313.76,0.07,20.91,19.31,30.52,24.33,25.95,1.71,Shymkent
1607464800,3,293.73,0.04,17.14,23.25,28.37,21.32,22.66,1.57,Shymkent
1607468400,2,283.72,0.04,15.42,26.11,28.13,19.24,20.45,1.5,Shymkent
1607472000,2,287.06,0.06,16.79,25.39,31.47,19.58,20.83,1.54,Shymkent
1607475600,3,317.1,0.23,22.96,20.21,38.15,22.76,24.33,1.66,Shymkent
1607479200,4,357.15,0.71,30.85,13.23,42.92,26.07,27.94,1.71,Shymkent
1607482800,4,377.18,0.83,34.96,9.84,45.3,27.21,29.11,1.6,Shymkent
1607486400,4,380.52,1.96,38.04,13.41,57.7,27.94,29.93,1.08,Shymkent
1607490000,4,387.19,8.27,32.56,21.46,63.9,29.16,31.13,0.83,Shymkent
1607493600,4,373.84,12.07,25.02,30.4,66.76,27.02,28.76,0.59,Shymkent
1607497200,3,347.14,10.73,21.42,37.91,67.71,22.16,23.47,0.18,Shymkent
1607500800,2,327.11,8.05,19.88,40.41,59.61,17.93,18.98,0.1,Shymkent
1607504400,2,320.44,5.76,21.42,39.7,55.31,16.29,17.29,0.1,Shymkent
1607508000,2,323.77,4.19,22.96,37.19,45.3,16.52,17.59,0.19,Shymkent
1607511600,2,337.12,2.82,24.68,32.9,33.38,17.34,18.5,0.46,Shymkent
1607515200,2,343.8,0.52,27.08,27.9,26.94,17.92,19.17,0.75,Shymkent
1607518800,2,337.12,0.15,25.36,26.46,25.03,19.52,20.94,0.95,Shymkent
1607522400,3,340.46,0.21,26.73,22.17,27.18,23.15,24.91,1.14,Shymkent
1607526000,4,353.81,0.35,31.19,15.91,30.99,28.22,30.39,1.35,Shymkent
1607529600,4,380.52,0.83,39.41,8.23,37.19,35.85,38.62,1.58,Shymkent
1607533200,4,407.22,1.59,44.55,3.31,41.96,43.57,46.87,1.81,Shymkent
1607536800,4,410.56,1.57,45.24,2.35,41.01,46.81,50.16,1.93,Shymkent
1607540400,4,400.54,1.03,42.84,3.04,37.67,46.9,50.12,2.01,Shymkent
1607544000,4,390.53,0.59,39.76,4.65,33.85,45.42,48.46,2.03,Shymkent
1607547600,4,377.18,0.31,35.64,7.51,30.04,42.1,44.86,2.06,Shymkent
1607551200,4,363.83,0.19,31.19,10.46,26.7,38.0,40.47,2.03,Shymkent
1607554800,4,353.81,0.16,28.45,12.52,24.32,34.65,36.88,2.0,Shymkent
1607558400,4,353.81,0.19,27.42,13.41,23.84,32.73,34.84,1.96,Shymkent
1607562000,4,373.84,0.59,29.82,11.18,27.66,33.57,35.94,2.06,Shymkent
1607565600,4,420.57,2.04,35.64,5.68,34.33,37.29,40.23,2.41,Shymkent
1607569200,4,473.98,4.92,41.13,1.52,41.01,42.53,46.09,2.76,Shymkent
1607572800,4,500.68,9.5,39.76,4.34,45.3,46.56,50.7,2.95,Shymkent
1607576400,4,514.03,16.76,32.22,12.34,45.78,49.07,53.38,2.95,Shymkent
1607580000,5,507.36,20.56,27.42,17.35,42.92,51.45,55.36,2.63,Shymkent
1607583600,3,360.49,10.51,18.51,42.56,43.39,24.59,26.47,0.64,Shymkent
1607587200,3,347.14,9.72,17.65,44.35,41.96,23.03,24.72,0.38,Shymkent
1607590800,3,337.12,8.49,17.31,43.27,39.1,23.06,24.64,0.31,Shymkent
1607594400,3,333.79,6.65,16.97,37.55,25.27,22.97,24.45,0.43,Shymkent
1607598000,3,340.46,4.19,18.51,27.18,14.78,23.34,24.79,0.64,Shymkent
1607601600,3,343.8,1.03,21.59,16.45,15.14,22.81,24.25,0.99,Shymkent
1607605200,3,340.46,0.66,21.59,12.16,18.36,23.18,24.73,1.25,Shymkent
1607608800,4,353.81,1.08,25.36,7.78,24.56,26.93,28.93,1.46,Shymkent
1607612400,4,383.85,1.93,32.22,3.35,33.85,35.83,38.67,1.73,Shymkent
1607616000,5,420.57,2.26,41.13,2.68,46.25,50.55,54.54,2.12,Shymkent
1607619600,5,427.25,1.23,41.81,5.5,49.11,54.25,58.42,2.44,Shymkent
1607623200,4,403.88,0.35,35.64,11.18,43.39,46.54,50.18,2.53,Shymkent
1607626800,4,380.52,0.09,28.45,18.6,35.76,37.9,40.95,2.5,Shymkent
1607630400,4,360.49,0.03,22.62,25.39,30.28,31.87,34.6,2.47,Shymkent
1607634000,4,347.14,0.02,18.85,31.11,25.75,27.89,30.44,2.38,Shymkent
1607637600,4,340.46,0.01,16.79,35.76,24.8,25.45,27.95,2.41,Shymkent
1607641200,3,337.12,0.01,16.28,38.27,25.03,24.39,26.91,2.47,Shymkent
1607644800,3,340.46,0.01,16.62,38.98,25.03,23.95,26.59,2.47,Shymkent
1607648400,3,357.15,0.04,20.39,37.55,28.85,24.99,27.92,2.57,Shymkent
1607652000,4,400.54,0.12,28.1,31.47,35.76,27.87,31.3,2.82,Shymkent
1607655600,4,447.27,0.24,34.62,24.32,40.53,30.94,34.81,3.01,Shymkent
1607659200,4,447.27,1.59,32.22,24.68,36.72,30.99,34.91,2.76,Shymkent
1607662800,4,440.6,5.25,26.39,30.4,31.95,29.95,33.81,2.38,Shymkent
1607666400,4,447.27,8.05,24.68,31.47,25.03,30.71,34.51,1.74,Shymkent
1607670000,3,363.83,5.42,19.88,48.64,41.01,21.9,23.93,0.19,Shymkent
1607673600,2,350.48,5.64,18.51,53.64,42.44,18.62,20.27,0.14,Shymkent
1607677200,2,343.8,5.53,18.85,55.79,43.87,17.56,19.17,0.16,Shymkent
1607680800,3,367.17,5.87,22.62,47.21,34.81,21.09,22.95,0.34,Shymkent
1607684400,4,410.56,5.14,30.16,31.11,24.08,27.05,29.23,0.63,Shymkent
1607688000,4,427.25,1.37,38.04,16.09,24.08,30.66,32.95,1.0,Shymkent
1607691600,4,410.56,0.55,35.99,13.23,25.27,30.26,32.52,1.25,Shymkent
1607695200,4,403.88,0.58,35.64,11.98,28.85,31.69,34.25,1.44,Shymkent
1607698800,4,417.23,0.73,39.07,9.03,35.29,38.0,41.2,1.69,Shymkent
